region,Time,condition,Value
MTG-R,-0,iss_bs,0.05550677738093116
MTG-R,-0,vss_bs,0.21626216256684264
MTG-R,-0,vss_iss,0.16075538518591145
MTG-R,0.8333,iss_bs,0.06467724727514877
MTG-R,0.8333,vss_bs,0.21913541787441862
MTG-R,0.8333,vss_iss,0.15445817059926986
MTG-R,1.6666999999999998,iss_bs,0.07392519860347078
MTG-R,1.6666999999999998,vss_bs,0.2213967643510371
MTG-R,1.6666999999999998,vss_iss,0.1474715657475663
MTG-R,2.5,iss_bs,0.08313675712867226
MTG-R,2.5,vss_bs,0.22292211327186812
MTG-R,2.5,vss_iss,0.13978535614319584
MTG-R,3.3333,iss_bs,0.09219469011672866
MTG-R,3.3333,vss_bs,0.22358486416619522
MTG-R,3.3333,vss_iss,0.13139017404946657
MTG-R,4.1667,iss_bs,0.10098017542870988
MTG-R,4.1667,vss_bs,0.22325892523604132
MTG-R,4.1667,vss_iss,0.12227874980733143
MTG-R,5,iss_bs,0.10937461966293244
MTG-R,5,vss_bs,0.221821907573748
MTG-R,5,vss_iss,0.11244728791081558
MTG-R,5.8332999999999995,iss_bs,0.11726148828138758
MTG-R,5.8332999999999995,vss_bs,0.2191584198719313
MTG-R,5.8332999999999995,vss_iss,0.10189693159054374
MTG-R,6.6667000000000005,iss_bs,0.12452811047544327
MTG-R,6.6667000000000005,vss_bs,0.2151633856234664
MTG-R,6.6667000000000005,vss_iss,0.09063527514802314
MTG-R,7.5,iss_bs,0.1310674222592912
MTG-R,7.5,vss_bs,0.20974530195694155
MTG-R,7.5,vss_iss,0.07867787969765036
MTG-R,8.3333,iss_bs,0.1367796129023963
MTG-R,8.3333,vss_bs,0.2028293583465475
MTG-R,8.3333,vss_iss,0.06604974544415121
MTG-R,9.1667,iss_bs,0.14157364227805724
MTG-R,9.1667,vss_bs,0.19436033452961016
MTG-R,9.1667,vss_iss,0.05278669225155291
MTG-R,10,iss_bs,0.14536859994637671
MTG-R,10,vss_bs,0.18430520006632678
MTG-R,10,vss_iss,0.03893660011995007
MTG-R,10.833300000000001,iss_bs,0.14809488071888724
MTG-R,10.833300000000001,vss_bs,0.17265534304169547
MTG-R,10.833300000000001,vss_iss,0.024560462322808233
MTG-R,11.6667,iss_bs,0.14969515596385866
MTG-R,11.6667,vss_bs,0.15942836234715976
MTG-R,11.6667,vss_iss,0.0097332063833011
MTG-R,12.5,iss_bs,0.1501251248866151
MTG-R,12.5,vss_bs,0.1446693666502258
MTG-R,12.5,vss_iss,-0.005455758236389287
MTG-R,13.3333,iss_bs,0.1493540353269955
MTG-R,13.3333,vss_bs,0.12845173338114357
MTG-R,13.3333,vss_iss,-0.020902301945851954
MTG-R,14.1667,iss_bs,0.1473649691179614
MTG-R,14.1667,vss_bs,0.11087729261349728
MTG-R,14.1667,vss_iss,-0.036487676504464106
MTG-R,15,iss_bs,0.14415489260234857
MTG-R,15,vss_bs,0.09207591333218812
MTG-R,15,vss_iss,-0.05207897927016046
MTG-R,15.833300000000001,iss_bs,0.13973447836546396
MTG-R,15.833300000000001,vss_bs,0.07220448298041975
MTG-R,15.833300000000001,vss_iss,-0.06752999538504421
MTG-R,16.6667,iss_bs,0.13412770946980462
MTG-R,16.6667,vss_bs,0.051445285047549326
MTG-R,16.6667,vss_iss,-0.0826824244222553
MTG-R,17.5,iss_bs,0.12737128234155276
MTG-R,17.5,vss_bs,0.030003793477336668
MTG-R,17.5,vss_iss,-0.09736748886421609
MTG-R,18.3333,iss_bs,0.11951382883396834
MTG-R,18.3333,vss_bs,0.008105916509245964
MTG-R,18.3333,vss_iss,-0.11140791232472239
MTG-R,19.1667,iss_bs,0.11061498177149329
MTG-R,19.1667,vss_bs,-0.014005264117289489
MTG-R,19.1667,vss_iss,-0.12462024588878277
MTG-R,20,iss_bs,0.10074431136766054
MTG-R,20,vss_bs,-0.03607320018698043
