subject,condition,trial,band,angle_rad
10,is_s,3,Theta,5.9645489512451295
10,is_s,4,Theta,5.2330025629202215
10,is_s,5,Theta,0.11688428567582135
10,is_s,6,Theta,1.4221914802826654
10,is_s,7,Theta,3.4837435499258076
10,is_s,8,Theta,4.321371114833658
10,is_s,9,Theta,5.104787115313137
10,is_s,10,Theta,0.9137238972617111
10,is_s,11,Theta,5.07764569009888
10,is_s,12,Theta,4.6313820230892695
10,is_s,13,Theta,0.39987645639739866
10,is_s,14,Theta,5.874532682843762
10,is_s,15,Theta,4.510761955441315
10,is_s,16,Theta,1.4744556513976768
10,is_s,17,Theta,5.797519289045937
10,is_s,18,Theta,0.6324379243578042
10,is_s,19,Theta,0.6322506016947456
10,is_s,20,Theta,0.018149062041804238
10,is_s,21,Theta,4.648344474282086
10,is_s,22,Theta,0.18930353217129967
10,is_s,23,Theta,5.153025216788894
10,is_s,24,Theta,5.460112861927155
10,is_s,25,Theta,3.6359654079413923
10,is_s,26,Theta,5.819581349525015
10,is_s,27,Theta,4.417627878174071
10,is_s,28,Theta,4.950107349245599
10,is_s,29,Theta,0.756291839121636
10,is_s,30,Theta,5.603366716688936
10,is_s,31,Theta,3.0933840125815806
10,is_s,32,Theta,0.47492760936614103
10,is_s,33,Theta,0.43102387402949144
10,is_s,34,Theta,0.05753582844709966
10,is_s,35,Theta,5.570012904340333
10,is_s,36,Theta,1.1003292111704985
10,is_s,38,Theta,5.176136981427774
10,is_s,39,Theta,5.995466215700744
10,is_s,40,Theta,0.7631987399903803
10,is_s,41,Theta,6.2496181554104435
10,is_s,42,Theta,5.456639379619639
10,is_s,43,Theta,1.2215285986042712
10,is_s,44,Theta,1.0505843932398478
10,is_s,45,Theta,4.321656574130585
10,is_s,46,Theta,0.05608809156888102
10,is_s,48,Theta,6.121298970000571
10,is_s,49,Theta,1.3118587149501473
10,is_s,50,Theta,5.535126680654054
10,is_s,51,Theta,5.067380223659375
10,is_s,52,Theta,5.99566791306975
10,is_s,53,Theta,2.4641938325489936
10,is_s,54,Theta,5.475173920061948
10,is_s,55,Theta,6.083360715350829
10,is_s,56,Theta,4.904463801194309
10,is_s,57,Theta,0.37828857513455355
10,is_s,58,Theta,1.0789774869317852
10,is_s,59,Theta,3.1892414066250327
10,is_s,60,Theta,0.2580339849354576
10,is_s,1,Alpha,1.1056355667247364
10,is_s,2,Alpha,0.008521082514494814
10,is_s,3,Alpha,0.22874133231642138
10,is_s,4,Alpha,5.10851797989052
10,is_s,5,Alpha,0.6085695415697542
10,is_s,6,Alpha,3.1954768252119243
10,is_s,7,Alpha,3.3197571741248484
10,is_s,8,Alpha,0.90060699735939
10,is_s,9,Alpha,0.4902190219205126
10,is_s,10,Alpha,3.6769843333122347
10,is_s,11,Alpha,0.06446417628296776
10,is_s,12,Alpha,3.927091849583108
10,is_s,13,Alpha,0.32455668633128376
10,is_s,14,Alpha,0.45130737144704736
10,is_s,15,Alpha,3.2433582348794974
10,is_s,16,Alpha,0.5491996150163161
10,is_s,17,Alpha,0.3107716462884656
10,is_s,18,Alpha,1.360676810066814
10,is_s,19,Alpha,2.8442762670147514
10,is_s,20,Alpha,3.845590766954966
10,is_s,21,Alpha,3.6765795293844343
10,is_s,22,Alpha,6.268540839591459
10,is_s,23,Alpha,6.050581237913552
10,is_s,24,Alpha,5.689054130925852
10,is_s,25,Alpha,4.827026268959621
10,is_s,26,Alpha,0.8858368207184009
10,is_s,27,Alpha,5.165103824699813
10,is_s,28,Alpha,4.925118131957136
10,is_s,29,Alpha,0.2799348237479617
10,is_s,30,Alpha,1.9586656604140569
10,is_s,31,Alpha,3.5044080761454186
10,is_s,32,Alpha,0.3623501079423918
10,is_s,33,Alpha,3.7317412181745513
10,is_s,34,Alpha,1.3342926317301793
10,is_s,35,Alpha,5.450059788401277
10,is_s,36,Alpha,2.221713977891189
10,is_s,38,Alpha,0.4339211435612745
