subject,condition,trial,band,angle_rad
13,a75_an,12,Delta,5.701468698959575
13,a75_an,13,Delta,4.1419144648226816
13,a75_an,14,Delta,1.9058189754803991
13,a75_an,15,Delta,5.0390679511533865
13,a75_an,1,Theta,3.600984903442824
13,a75_an,2,Theta,5.238453597217472
13,a75_an,3,Theta,0.6202549261439045
13,a75_an,4,Theta,4.23989253704641
13,a75_an,5,Theta,4.896603250959889
13,a75_an,6,Theta,5.943566805337133
13,a75_an,7,Theta,3.793189167972801
13,a75_an,8,Theta,1.3982495584141337
13,a75_an,9,Theta,4.552997933438025
13,a75_an,10,Theta,5.533683654702774
13,a75_an,11,Theta,0.020442943308989853
13,a75_an,12,Theta,6.194962651910512
13,a75_an,13,Theta,4.059029858516983
13,a75_an,14,Theta,1.9967875784940066
13,a75_an,15,Theta,3.6154620138302698
13,a75_an,1,Alpha,2.8678238143667856
13,a75_an,2,Alpha,4.551572183674595
13,a75_an,3,Alpha,3.7656093688298324
13,a75_an,4,Alpha,1.7249524077755833
13,a75_an,5,Alpha,4.345548602905433
13,a75_an,6,Alpha,4.102094135487805
13,a75_an,7,Alpha,2.5709304229883236
13,a75_an,8,Alpha,0.5854345722041105
13,a75_an,9,Alpha,4.123779887398751
13,a75_an,10,Alpha,2.7395747887719666
13,a75_an,11,Alpha,1.3864405378582483
13,a75_an,12,Alpha,4.207657353571497
13,a75_an,13,Alpha,2.665518152938712
13,a75_an,14,Alpha,2.049272655739281
13,a75_an,15,Alpha,3.5355190009506883
13,a75_an,1,Beta,0.734735151649981
13,a75_an,2,Beta,5.584422985820544
13,a75_an,3,Beta,3.2051845964142465
13,a75_an,4,Beta,6.044045333593885
13,a75_an,5,Beta,2.8270377970253513
13,a75_an,6,Beta,3.568945569818203
13,a75_an,7,Beta,1.5450727600624719
13,a75_an,8,Beta,1.3387847657070004
13,a75_an,9,Beta,3.236030580168688
13,a75_an,10,Beta,0.8115638647483756
13,a75_an,11,Beta,5.431305234067015
13,a75_an,12,Beta,2.4982199038347677
13,a75_an,13,Beta,3.568971327508536
13,a75_an,14,Beta,4.286807391249528
13,a75_an,15,Beta,0.3160871407237598
13,a50_an,1,Delta,2.1089402320717845
13,a50_an,2,Delta,6.224949428964342
13,a50_an,3,Delta,1.956921352001271
13,a50_an,4,Delta,0.8479740926963216
13,a50_an,5,Delta,1.8148622985718366
13,a50_an,6,Delta,0.2768632700143012
13,a50_an,7,Delta,4.658682892394397
13,a50_an,8,Delta,1.4491270028591265
13,a50_an,9,Delta,4.899826768176805
13,a50_an,10,Delta,5.209162176641181
13,a50_an,11,Delta,5.169288850770995
13,a50_an,12,Delta,5.143749651808262
13,a50_an,13,Delta,4.526806750418138
13,a50_an,14,Delta,5.743142012151991
13,a50_an,15,Delta,1.5600623599947392
13,a50_an,16,Delta,3.8597575721832444
13,a50_an,17,Delta,4.864639154946361
13,a50_an,18,Delta,0.9259701075305056
13,a50_an,19,Delta,1.3639559162017194
13,a50_an,20,Delta,5.144146882337079
13,a50_an,21,Delta,2.7374103891671377
13,a50_an,22,Delta,4.4797337314033685
13,a50_an,23,Delta,5.1888390775462305
13,a50_an,24,Delta,4.690295102745407
13,a50_an,25,Delta,5.189060046146331
13,a50_an,26,Delta,1.2669421443593212
13,a50_an,27,Delta,1.4839346011118375
13,a50_an,28,Delta,4.3629993153214786
13,a50_an,29,Delta,0.8742520259144342
13,a50_an,30,Delta,2.143715478176984
13,a50_an,1,Theta,3.147312646323391
13,a50_an,2,Theta,5.824139404417703
13,a50_an,3,Theta,2.4842624548565317
13,a50_an,4,Theta,1.2862680199148862
13,a50_an,5,Theta,3.371570744716029
13,a50_an,6,Theta,0.663227997787841
13,a50_an,7,Theta,4.367514989060849
13,a50_an,8,Theta,0.8128647842451344
13,a50_an,9,Theta,2.3378143811249372
13,a50_an,10,Theta,5.412894573595583
13,a50_an,11,Theta,1.844363130708525
13,a50_an,12,Theta,6.189039903473685
13,a50_an,13,Theta,4.2307535799767395
13,a50_an,14,Theta,0.03731430655963853
13,a50_an,15,Theta,1.9274885188198647
13,a50_an,16,Theta,4.506691124057704
13,a50_an,17,Theta,5.4833103572422655
