condition,band,n_subjects,itpc_mean,angle_mean_rad,angle_vector_mean,angle_vector_real,angle_vector_imag
ia_a,Alpha,18,0.17725742889864668,1.3070809393387481,0.08808339831987404,0.022960636236040756,0.08503819285011766
ia_a,Beta,18,0.15327602077905197,2.938225447805244,0.03358589632194211,-0.03289376027156114,0.00678328585165851
ia_a,Delta,18,0.21656034674620586,1.732567779621477,0.12487654504717215,-0.02011346329391742,0.12324609566733809
ia_a,Theta,18,0.20950119309717816,1.4541353429348773,0.09980532178994404,0.011616994334829565,0.09912692722070436
va_a,Alpha,18,0.15241143565871718,1.3000672424369615,0.017393394675274447,0.0046515857380859515,0.016759860633403276
va_a,Beta,18,0.17474926425448245,3.1573842147970073,0.006235182981257062,-0.006234405553006549,-9.845918138408504e-05
va_a,Delta,18,0.22829661137708207,5.259316064569739,0.10369242371916951,0.05392680336420201,-0.08856646439637567
va_a,Theta,18,0.19223193664011215,5.403879013734536,0.04419042165547538,0.028179598086824784,-0.03403973586492305
