subject,condition,trial,band,angle_rad
10,vs_s,11,Alpha,1.3996899091007473
10,vs_s,12,Alpha,2.7046960671359503
10,vs_s,13,Alpha,1.8446041955904349
10,vs_s,14,Alpha,2.187413430627388
10,vs_s,15,Alpha,2.7484371541526125
10,vs_s,16,Alpha,1.181398648374373
10,vs_s,17,Alpha,0.48024146202273815
10,vs_s,18,Alpha,2.999543606891089
10,vs_s,19,Alpha,4.599596430184899
10,vs_s,20,Alpha,3.3207015175670738
10,vs_s,21,Alpha,1.9542389231773307
10,vs_s,22,Alpha,5.232903633007833
10,vs_s,23,Alpha,1.0593437842627793
10,vs_s,24,Alpha,0.35959844631475285
10,vs_s,25,Alpha,1.6834945118134574
10,vs_s,26,Alpha,3.304893972011258
10,vs_s,27,Alpha,0.197178795718073
10,vs_s,28,Alpha,2.7886757995108242
10,vs_s,29,Alpha,5.337189043834338
10,vs_s,30,Alpha,3.506396671947409
10,vs_s,31,Alpha,1.4268701628874891
10,vs_s,32,Alpha,1.2991147837171237
10,vs_s,33,Alpha,1.2839811818822544
10,vs_s,34,Alpha,2.740503977101957
10,vs_s,35,Alpha,4.156604383625492
10,vs_s,36,Alpha,3.5976501484300636
10,vs_s,37,Alpha,6.157342243894393
10,vs_s,38,Alpha,2.5107897231661673
10,vs_s,39,Alpha,2.0720779490504415
10,vs_s,40,Alpha,2.650543679634613
10,vs_s,41,Alpha,4.531072432591901
10,vs_s,42,Alpha,2.1504811043342618
10,vs_s,43,Alpha,2.3314093191227707
10,vs_s,44,Alpha,5.107248512550765
10,vs_s,45,Alpha,2.5264988486915425
10,vs_s,46,Alpha,4.094674771738861
10,vs_s,47,Alpha,3.8197553891726783
10,vs_s,48,Alpha,3.0560333830852193
10,vs_s,49,Alpha,3.823308542117884
10,vs_s,50,Alpha,2.378853002092955
10,vs_s,51,Alpha,2.505687397581917
10,vs_s,52,Alpha,2.7825786339419634
10,vs_s,53,Alpha,1.6277064628057547
10,vs_s,54,Alpha,1.1872408440250837
10,vs_s,55,Alpha,4.119852830623538
10,vs_s,56,Alpha,0.6217581454720932
10,vs_s,57,Alpha,2.3792571522903714
10,vs_s,59,Alpha,0.4271351062179823
10,vs_s,60,Alpha,3.205464124582299
10,vs_s,1,Beta,4.972236388215268
10,vs_s,2,Beta,4.387753832129929
10,vs_s,3,Beta,3.013337771223431
10,vs_s,4,Beta,2.973622088214395
10,vs_s,5,Beta,1.1590286494448518
10,vs_s,6,Beta,3.113259065084106
10,vs_s,7,Beta,2.861705907890818
10,vs_s,8,Beta,3.461455102175181
10,vs_s,9,Beta,0.42522146631088137
10,vs_s,10,Beta,5.215849366249364
10,vs_s,11,Beta,2.8705335377566645
10,vs_s,12,Beta,3.8276976669720404
10,vs_s,13,Beta,1.2512926602763024
10,vs_s,14,Beta,3.5302130643616136
10,vs_s,15,Beta,2.5197016107767176
10,vs_s,16,Beta,5.077830548855193
10,vs_s,17,Beta,5.780828015581182
10,vs_s,18,Beta,3.7646555184585764
10,vs_s,19,Beta,1.31518596798211
10,vs_s,20,Beta,2.8098640299258877
10,vs_s,21,Beta,3.4660584291729597
10,vs_s,22,Beta,0.4321756264961855
10,vs_s,23,Beta,6.111774780832069
10,vs_s,24,Beta,4.487495070252555
10,vs_s,25,Beta,0.8495956639032582
10,vs_s,26,Beta,5.1414607475786935
10,vs_s,27,Beta,3.6848598280540013
10,vs_s,28,Beta,2.0916972305513184
10,vs_s,29,Beta,4.799751067923331
10,vs_s,30,Beta,3.5976763232466453
10,vs_s,31,Beta,2.0165096360161265
10,vs_s,32,Beta,4.744372291752565
10,vs_s,33,Beta,0.39986029788596233
10,vs_s,34,Beta,5.636326091523011
10,vs_s,35,Beta,1.25793603690443
10,vs_s,36,Beta,3.0541431101639573
10,vs_s,37,Beta,4.088365442254059
10,vs_s,38,Beta,4.644928054116015
10,vs_s,39,Beta,3.9734904832178417
10,vs_s,40,Beta,2.0687127446770273
10,vs_s,41,Beta,4.453995295521631
10,vs_s,42,Beta,1.5451575092866192
10,vs_s,43,Beta,3.700846031632381
10,vs_s,44,Beta,6.155114428633959
10,vs_s,45,Beta,2.028581672742201
10,vs_s,46,Beta,3.53803277444545
10,vs_s,47,Beta,2.9888738577842804
10,vs_s,48,Beta,2.3541507027949153
10,vs_s,49,Beta,5.139845830266202
10,vs_s,50,Beta,1.0628240847943022
10,vs_s,51,Beta,2.4172936276208343
10,vs_s,52,Beta,2.4142529393145797
10,vs_s,53,Beta,4.005350472846395
10,vs_s,54,Beta,2.531215394018171
10,vs_s,55,Beta,4.627771567634858
10,vs_s,56,Beta,0.4293686898712844
10,vs_s,57,Beta,3.604075682450294
10,vs_s,59,Beta,4.931600795035426
10,vs_s,60,Beta,3.8790381864590606
11,vs_s,1,Delta,1.972905242173057
11,vs_s,2,Delta,2.285526823292656
11,vs_s,3,Delta,2.141739149339759
11,vs_s,4,Delta,4.4777241667229255
11,vs_s,5,Delta,1.8957108130726417
11,vs_s,6,Delta,3.515663598702536
11,vs_s,7,Delta,5.535808416028788
11,vs_s,8,Delta,2.6232260848506144
11,vs_s,9,Delta,3.4747698279506145
11,vs_s,10,Delta,0.12589126198391037
11,vs_s,11,Delta,3.453740949652583
11,vs_s,12,Delta,1.8502074107864703
11,vs_s,13,Delta,0.566170190931752
11,vs_s,14,Delta,4.9196128724269785
11,vs_s,15,Delta,3.128163435072186
11,vs_s,16,Delta,3.1408747278976166
11,vs_s,17,Delta,1.7806107151762365
11,vs_s,18,Delta,3.92366702853064
11,vs_s,19,Delta,3.4632624612708303
11,vs_s,20,Delta,1.8193059779170273
11,vs_s,21,Delta,2.5178675876807723
11,vs_s,22,Delta,1.9868986119678178
11,vs_s,23,Delta,1.8991163611282411
11,vs_s,24,Delta,3.2258590003416563
11,vs_s,25,Delta,1.3230906201584967
11,vs_s,26,Delta,0.9117528488926356
11,vs_s,27,Delta,3.1923483674434667
11,vs_s,28,Delta,1.7090463704629846
11,vs_s,29,Delta,2.059628778003018
11,vs_s,30,Delta,1.2949731281795689
11,vs_s,31,Delta,2.042316443399959
11,vs_s,32,Delta,1.272795721527553
11,vs_s,33,Delta,2.0844974708105717
11,vs_s,34,Delta,1.62492102433819
11,vs_s,35,Delta,1.4619003627627796
11,vs_s,36,Delta,0.414152129993523
11,vs_s,37,Delta,2.347054031004169
11,vs_s,38,Delta,6.021840634487314
11,vs_s,39,Delta,4.552342147229317
11,vs_s,40,Delta,0.9928580758381871
11,vs_s,41,Delta,1.5033403981838742
11,vs_s,43,Delta,3.829683964325247
11,vs_s,44,Delta,1.528034336102847
11,vs_s,45,Delta,1.8608960831180974
11,vs_s,46,Delta,0.962390340780769
11,vs_s,47,Delta,4.9159160414320295
11,vs_s,48,Delta,1.4963817990531532
11,vs_s,49,Delta,2.7386487387929694
11,vs_s,50,Delta,0.7161213261036232
11,vs_s,51,Delta,1.728178172489476
11,vs_s,52,Delta,2.407365761673825
11,vs_s,53,Delta,1.6313423541974472
11,vs_s,54,Delta,4.8578244061336395
11,vs_s,55,Delta,2.5699418483598286
11,vs_s,56,Delta,3.6947618499155714
11,vs_s,57,Delta,4.5389023522945084
11,vs_s,58,Delta,1.3770764524913657
11,vs_s,59,Delta,1.58935804023078
11,vs_s,60,Delta,2.549137754350707
11,vs_s,1,Theta,0.8108638620652054
11,vs_s,2,Theta,3.709782500401396
11,vs_s,3,Theta,2.680148546210326
11,vs_s,4,Theta,5.32431223324269
11,vs_s,5,Theta,2.032208328791034
11,vs_s,6,Theta,3.0111383637014106
11,vs_s,7,Theta,5.476649855612935
11,vs_s,8,Theta,2.935530605811159
11,vs_s,9,Theta,4.447223090237324
11,vs_s,10,Theta,6.262009408370233
11,vs_s,11,Theta,3.273744988834537
11,vs_s,12,Theta,2.6223905565398593
11,vs_s,13,Theta,0.34788219788577246
11,vs_s,14,Theta,5.229229213003768
11,vs_s,15,Theta,2.8724744748498554
11,vs_s,16,Theta,2.9014466256646543
11,vs_s,17,Theta,2.288085281182474
11,vs_s,18,Theta,3.610180985322609
11,vs_s,19,Theta,3.5651861963905196
11,vs_s,20,Theta,1.73474137293853
11,vs_s,21,Theta,2.401423023290427
11,vs_s,22,Theta,3.7399323620214586
11,vs_s,23,Theta,1.6176670380367577
11,vs_s,24,Theta,3.0623630442559895
11,vs_s,25,Theta,1.0210721244654
11,vs_s,26,Theta,0.436356759272862
11,vs_s,27,Theta,2.731503143614852
11,vs_s,28,Theta,1.2013813209979838
11,vs_s,29,Theta,1.8730478308065392
11,vs_s,30,Theta,1.5678785611645905
11,vs_s,31,Theta,1.4182047934925246
11,vs_s,32,Theta,0.4213322891096862
11,vs_s,33,Theta,2.193274353096051
11,vs_s,34,Theta,1.1301128748073739
11,vs_s,35,Theta,0.27657761606420767
11,vs_s,36,Theta,0.36349793860068086
11,vs_s,37,Theta,3.7449559877017844
11,vs_s,38,Theta,4.608797596373988
11,vs_s,39,Theta,3.2504383849612655
11,vs_s,40,Theta,1.2540296697284516
11,vs_s,41,Theta,0.6379621323583302
11,vs_s,43,Theta,1.5004290066955914
11,vs_s,44,Theta,2.0850605191046117
11,vs_s,45,Theta,1.2726403735889833
11,vs_s,46,Theta,0.5856441971577883
11,vs_s,47,Theta,4.620746182949963
11,vs_s,48,Theta,1.773898721915865
11,vs_s,49,Theta,2.768639616049329
11,vs_s,50,Theta,1.1400457763484484
11,vs_s,51,Theta,1.7599626484283932
11,vs_s,52,Theta,4.396882064026809
11,vs_s,53,Theta,1.9329862661931163
11,vs_s,54,Theta,6.0006916029273905
11,vs_s,55,Theta,4.009653107971614
11,vs_s,56,Theta,3.1536690939081127
11,vs_s,57,Theta,4.822405859274861
11,vs_s,58,Theta,0.7117118929787342
11,vs_s,59,Theta,1.825160987160853
11,vs_s,60,Theta,2.7258847882091435
11,vs_s,1,Alpha,5.417241002392255
11,vs_s,2,Alpha,5.440581673403036
11,vs_s,3,Alpha,2.5091753435473905
11,vs_s,4,Alpha,3.929842399989629
11,vs_s,5,Alpha,0.27467841520002484
11,vs_s,6,Alpha,1.021693597281282
11,vs_s,7,Alpha,5.232370691279172
11,vs_s,8,Alpha,1.19093700364638
11,vs_s,9,Alpha,0.021331270833547217
11,vs_s,10,Alpha,5.91450965389197
11,vs_s,11,Alpha,2.108997914108996
11,vs_s,12,Alpha,4.344715863668778
11,vs_s,13,Alpha,0.7477560581002247
11,vs_s,14,Alpha,0.868158682125358
11,vs_s,15,Alpha,0.4568588527949531
11,vs_s,16,Alpha,3.3905555855168066
11,vs_s,17,Alpha,3.0479595331718055
11,vs_s,18,Alpha,4.238597670857772
11,vs_s,19,Alpha,3.577391853505196
11,vs_s,20,Alpha,1.6451331220527936
11,vs_s,21,Alpha,2.826431389339754
11,vs_s,22,Alpha,3.994817987521207
