subject,condition,trial,band,angle_rad
10,ia_a,1,Delta,4.167444986351926
10,ia_a,2,Delta,1.9466527525329596
10,ia_a,3,Delta,4.642242602444133
10,ia_a,4,Delta,1.3658532100163152
10,ia_a,5,Delta,1.45018164530357
10,ia_a,6,Delta,5.632958882011645
10,ia_a,7,Delta,1.0665528462416871
10,ia_a,8,Delta,4.47836211875273
10,ia_a,9,Delta,1.26962661078789
10,ia_a,10,Delta,1.9864268221933372
10,ia_a,11,Delta,1.4929686045504416
10,ia_a,12,Delta,4.7835410385594175
10,ia_a,13,Delta,2.7996987216538454
10,ia_a,14,Delta,1.7039753548005718
10,ia_a,15,Delta,2.756970263400085
10,ia_a,16,Delta,1.2079869644949526
10,ia_a,17,Delta,1.171503929272459
10,ia_a,18,Delta,4.837751504885558
10,ia_a,19,Delta,4.227522506591797
10,ia_a,20,Delta,0.9778978608657953
10,ia_a,21,Delta,5.262628168400141
10,ia_a,22,Delta,1.9706257940100302
10,ia_a,23,Delta,2.111215765417723
10,ia_a,24,Delta,2.818003654669621
10,ia_a,25,Delta,1.8216787081205437
10,ia_a,26,Delta,4.490060155912074
10,ia_a,27,Delta,3.930787691726168
10,ia_a,28,Delta,3.260806249802104
10,ia_a,29,Delta,2.7686008272769165
10,ia_a,30,Delta,2.1101048426642457
10,ia_a,31,Delta,5.093049910399618
10,ia_a,32,Delta,0.1913509664609955
10,ia_a,33,Delta,1.4909829090133835
10,ia_a,34,Delta,0.5652385779186532
10,ia_a,35,Delta,2.018445945278762
10,ia_a,36,Delta,1.4139068113813262
10,ia_a,37,Delta,1.4934535368324011
10,ia_a,38,Delta,0.7075056063322518
10,ia_a,39,Delta,4.806345281889834
10,ia_a,40,Delta,5.701220016752794
10,ia_a,41,Delta,0.3707954921511619
10,ia_a,42,Delta,5.776325795292498
10,ia_a,43,Delta,3.678203437392181
10,ia_a,44,Delta,1.3248467084569797
10,ia_a,45,Delta,4.6520618753636205
10,ia_a,46,Delta,1.737044418682433
10,ia_a,47,Delta,1.6399845240086481
10,ia_a,48,Delta,2.2132236948086774
10,ia_a,49,Delta,4.5216319845179065
10,ia_a,50,Delta,4.677817982757274
10,ia_a,51,Delta,1.6186031188074967
10,ia_a,52,Delta,1.7689127085815544
10,ia_a,53,Delta,3.4394296848477075
10,ia_a,54,Delta,1.1911864104866263
10,ia_a,55,Delta,4.746160540270997
10,ia_a,56,Delta,4.5800893865730545
10,ia_a,57,Delta,4.622751182336393
10,ia_a,58,Delta,5.363099635425967
10,ia_a,59,Delta,2.3917112646500813
10,ia_a,60,Delta,4.1116955953884275
10,ia_a,1,Theta,4.610117752531705
10,ia_a,2,Theta,1.7736196186693929
10,ia_a,3,Theta,5.133206114244622
