region,Time,condition,Value,SE
AGR,-200,vss_bs,0.018399321,0.103750358
AGR,-199.1667,vss_bs,0.024924803,0.104172229
AGR,-198.3333,vss_bs,0.031590929,0.104962075
AGR,-197.5,vss_bs,0.038336698,0.106131914
AGR,-196.6667,vss_bs,0.045097183,0.107675188
AGR,-195.8333,vss_bs,0.051804291,0.10956685
AGR,-195,vss_bs,0.058387599,0.11176495
AGR,-194.1667,vss_bs,0.064775236,0.11421341
AGR,-193.3333,vss_bs,0.070894809,0.116845528
AGR,-192.5,vss_bs,0.076674361,0.119587743
AGR,-191.6667,vss_bs,0.082043335,0.122363266
AGR,-190.8333,vss_bs,0.086933548,0.125095337
AGR,-190,vss_bs,0.091280139,0.127709966
AGR,-189.1667,vss_bs,0.095022499,0.13013814
AGR,-188.3333,vss_bs,0.098105154,0.132317521
AGR,-187.5,vss_bs,0.100478588,0.134193708
AGR,-186.6667,vss_bs,0.10210001,0.135721112
AGR,-185.8333,vss_bs,0.102934033,0.136863525
AGR,-185,vss_bs,0.10295327,0.13759442
AGR,-184.1667,vss_bs,0.102138828,0.137897019
AGR,-183.3333,vss_bs,0.100480706,0.137764167
AGR,-182.5,vss_bs,0.097978077,0.137198015
AGR,-181.6667,vss_bs,0.094639457,0.136209539
AGR,-180.8333,vss_bs,0.090482766,0.134817898
AGR,-180,vss_bs,0.085535255,0.133049643
AGR,-179.1667,vss_bs,0.079833339,0.130937782
AGR,-178.3333,vss_bs,0.073422299,0.128520723
AGR,-177.5,vss_bs,0.066355879,0.125841092
AGR,-176.6667,vss_bs,0.058695781,0.122944467
AGR,-175.8333,vss_bs,0.050511057,0.119878031
AGR,-175,vss_bs,0.041877412,0.1166892
AGR,-174.1667,vss_bs,0.032876423,0.113424248
AGR,-173.3333,vss_bs,0.02359468,0.110126999
AGR,-172.5,vss_bs,0.014122874,0.106837634
AGR,-171.6667,vss_bs,0.00455482,0.103591686
AGR,-170.8333,vss_bs,-0.005013553,0.100419295
AGR,-170,vss_bs,-0.014485252,0.097344779
AGR,-169.1667,vss_bs,-0.023763276,0.094386559
AGR,-168.3333,vss_bs,-0.032751692,0.091557482
AGR,-167.5,vss_bs,-0.041356699,0.088865492
AGR,-166.6667,vss_bs,-0.049487679,0.086314633
AGR,-165.8333,vss_bs,-0.057058218,0.083906278
AGR,-165,vss_bs,-0.063987095,0.081640474
AGR,-164.1667,vss_bs,-0.070199212,0.079517288
AGR,-163.3333,vss_bs,-0.075626478,0.077538008
AGR,-162.5,vss_bs,-0.080208612,0.0757061
AGR,-161.6667,vss_bs,-0.08389388,0.074027808
AGR,-160.8333,vss_bs,-0.086639741,0.072512342
AGR,-160,vss_bs,-0.088413399,0.071171608
AGR,-159.1667,vss_bs,-0.089192259,0.070019501
AGR,-158.3333,vss_bs,-0.088964278,0.069070796
AGR,-157.5,vss_bs,-0.087728203,0.06833976
AGR,-156.6667,vss_bs,-0.085493695,0.067838613
AGR,-155.8333,vss_bs,-0.082281338,0.067576032
AGR,-155,vss_bs,-0.078122525,0.067555886
AGR,-154.1667,vss_bs,-0.073059225,0.067776376
AGR,-153.3333,vss_bs,-0.067143631,0.068229681
AGR,-152.5,vss_bs,-0.060437682,0.068902131
AGR,-151.6667,vss_bs,-0.053012477,0.069774861
AGR,-150.8333,vss_bs,-0.044947569,0.070824791
AGR,-150,vss_bs,-0.036330148,0.072025797
AGR,-149.1667,vss_bs,-0.027254134,0.073349897
AGR,-148.3333,vss_bs,-0.017819156,0.074768339
AGR,-147.5,vss_bs,-0.008129464,0.076252501
AGR,-146.6667,vss_bs,0.001707247,0.077774582
AGR,-145.8333,vss_bs,0.011581074,0.079308081
AGR,-145,vss_bs,0.021381194,0.080828092
AGR,-144.1667,vss_bs,0.030997192,0.082311462
AGR,-143.3333,vss_bs,0.04032041,0.083736863
AGR,-142.5,vss_bs,0.049245305,0.085084813
AGR,-141.6667,vss_bs,0.057670796,0.086337687
AGR,-140.8333,vss_bs,0.065501585,0.087479749
AGR,-140,vss_bs,0.072649436,0.088497218
AGR,-139.1667,vss_bs,0.07903439,0.089378378
AGR,-138.3333,vss_bs,0.084585898,0.090113723
AGR,-137.5,vss_bs,0.089243863,0.090696144
AGR,-136.6667,vss_bs,0.092959558,0.091121117
AGR,-135.8333,vss_bs,0.095696424,0.091386892
AGR,-135,vss_bs,0.097430717,0.091494646
AGR,-134.1667,vss_bs,0.098151996,0.091448581
AGR,-133.3333,vss_bs,0.097863439,0.09125593
AGR,-132.5,vss_bs,0.096581989,0.090926864
AGR,-131.6667,vss_bs,0.094338295,0.090474258
AGR,-130.8333,vss_bs,0.091176477,0.089913323
AGR,-130,vss_bs,0.087153683,0.089261082
AGR,-129.1667,vss_bs,0.08233946,0.088535706
AGR,-128.3333,vss_bs,0.076814931,0.087755717
AGR,-127.5,vss_bs,0.070671788,0.086939109
AGR,-126.6667,vss_bs,0.064011108,0.086102413
AGR,-125.8333,vss_bs,0.056942011,0.085259783
AGR,-125,vss_bs,0.049580172,0.084422175
AGR,-124.1667,vss_bs,0.042046203,0.083596679
AGR,-123.3333,vss_bs,0.034463933,0.082786082
AGR,-122.5,vss_bs,0.026958603,0.081988712
AGR,-121.6667,vss_bs,0.019655002,0.081198573
AGR,-120.8333,vss_bs,0.012675587,0.080405794
AGR,-120,vss_bs,0.006138584,0.07959733
AGR,-119.1667,vss_bs,0.000156139,0.078757885
AGR,-118.3333,vss_bs,-0.005167489,0.077870966
AGR,-117.5,vss_bs,-0.00973763,0.076920002
AGR,-116.6667,vss_bs,-0.013470797,0.07588945
AGR,-115.8333,vss_bs,-0.016296126,0.074765824
AGR,-115,vss_bs,-0.018156645,0.073538606
AGR,-114.1667,vss_bs,-0.019010343,0.072200997
AGR,-113.3333,vss_bs,-0.018831026,0.070750502
AGR,-112.5,vss_bs,-0.017608926,0.06918934
AGR,-111.6667,vss_bs,-0.015351068,0.067524676
AGR,-110.8333,vss_bs,-0.012081367,0.065768693
AGR,-110,vss_bs,-0.007840462,0.063938507
AGR,-109.1667,vss_bs,-0.002685278,0.062055925
AGR,-108.3333,vss_bs,0.003311686,0.060147049
AGR,-107.5,vss_bs,0.010063315,0.058241702
AGR,-106.6667,vss_bs,0.017469101,0.056372666
AGR,-105.8333,vss_bs,0.025416585,0.054574672
AGR,-105,vss_bs,0.033783013,0.05288314
AGR,-104.1667,vss_bs,0.042437182,0.051332614
AGR,-103.3333,vss_bs,0.051241438,0.049954931
AGR,-102.5,vss_bs,0.060053799,0.048777216
AGR,-101.6667,vss_bs,0.068730173,0.047819851
AGR,-100.8333,vss_bs,0.077126623,0.047094693
AGR,-100,vss_bs,0.085101657,0.04660383
AGR,-99.1667,vss_bs,0.092518488,0.046339099
AGR,-98.3333,vss_bs,0.099247235,0.046282508
AGR,-97.5,vss_bs,0.105167025,0.046407487
AGR,-96.6667,vss_bs,0.110167955,0.046680754
AGR,-95.8333,vss_bs,0.114152889,0.047064488
AGR,-95,vss_bs,0.117039044,0.047518518
AGR,-94.1667,vss_bs,0.11875935,0.04800231
AGR,-93.3333,vss_bs,0.119263549,0.048476643
AGR,-92.5,vss_bs,0.11851902,0.048904959
AGR,-91.6667,vss_bs,0.116511312,0.049254439
AGR,-90.8333,vss_bs,0.113244371,0.049496878
AGR,-90,vss_bs,0.108740464,0.049609431
AGR,-89.1667,vss_bs,0.103039797,0.049575311
AGR,-88.3333,vss_bs,0.096199829,0.049384462
AGR,-87.5,vss_bs,0.088294307,0.049034254
AGR,-86.6667,vss_bs,0.079412021,0.048530172
AGR,-85.8333,vss_bs,0.069655318,0.047886485
AGR,-85,vss_bs,0.059138397,0.047126813
AGR,-84.1667,vss_bs,0.04798541,0.046284474
AGR,-83.3333,vss_bs,0.036328413,0.045402403
AGR,-82.5,vss_bs,0.024305194,0.044532384
AGR,-81.6667,vss_bs,0.012057034,0.043733232
AGR,-80.8333,vss_bs,-0.000273575,0.043067592
AGR,-80,vss_bs,-0.012545207,0.042597159
AGR,-79.1667,vss_bs,-0.024619723,0.042376559
AGR,-78.3333,vss_bs,-0.036364415,0.042446651
AGR,-77.5,vss_bs,-0.047654011,0.042828667
AGR,-76.6667,vss_bs,-0.058372529,0.043520649
AGR,-75.8333,vss_bs,-0.068414926,0.044497201
AGR,-75,vss_bs,-0.077688526,0.045712493
AGR,-74.1667,vss_bs,-0.086114203,0.047105535
AGR,-73.3333,vss_bs,-0.093627289,0.048606317
AGR,-72.5,vss_bs,-0.100178205,0.05014163
AGR,-71.6667,vss_bs,-0.105732803,0.051639884
AGR,-70.8333,vss_bs,-0.11027241,0.053034756
AGR,-70,vss_bs,-0.113793593,0.054267796
AGR,-69.1667,vss_bs,-0.116307635,0.055290248
AGR,-68.3333,vss_bs,-0.117839753,0.056064332
AGR,-67.5,vss_bs,-0.11842807,0.05656417
AGR,-66.6667,vss_bs,-0.118122365,0.056776491
AGR,-65.8333,vss_bs,-0.116982637,0.056701172
AGR,-65,vss_bs,-0.115077509,0.056351624
AGR,-64.1667,vss_bs,-0.112482509,0.055754992
AGR,-63.3333,vss_bs,-0.10927827,0.054952059
AGR,-62.5,vss_bs,-0.105548682,0.053996688
AGR,-61.6667,vss_bs,-0.101379041,0.052954548
AGR,-60.8333,vss_bs,-0.09685423,0.051900773
AGR,-60,vss_bs,-0.092056975,0.050916179
AGR,-59.1667,vss_bs,-0.08706621,0.050081789
AGR,-58.3333,vss_bs,-0.081955578,0.049471738
AGR,-57.5,vss_bs,-0.076792117,0.049145262
AGR,-56.6667,vss_bs,-0.07163513,0.049139192
AGR,-55.8333,vss_bs,-0.066535285,0.049462765
AGR,-55,vss_bs,-0.061533949,0.050096232
AGR,-54.1667,vss_bs,-0.056662769,0.050993677
AGR,-53.3333,vss_bs,-0.051943501,0.052089163
AGR,-52.5,vss_bs,-0.047388104,0.053304499
AGR,-51.6667,vss_bs,-0.042999065,0.054556953
AGR,-50.8333,vss_bs,-0.038769974,0.055765764
AGR,-50,vss_bs,-0.034686303,0.056857034
AGR,-49.1667,vss_bs,-0.030726399,0.057767072
AGR,-48.3333,vss_bs,-0.026862633,0.058444483
AGR,-47.5,vss_bs,-0.023062698,0.058851366
AGR,-46.6667,vss_bs,-0.019291018,0.058963903
AGR,-45.8333,vss_bs,-0.015510229,0.058772541
AGR,-45,vss_bs,-0.011682694,0.0582819
AGR,-44.1667,vss_bs,-0.007772029,0.057510444
AGR,-43.3333,vss_bs,-0.003744581,0.05648993
AGR,-42.5,vss_bs,0.000429155,0.055264566
AGR,-41.6667,vss_bs,0.004773235,0.053889763
AGR,-40.8333,vss_bs,0.0093051,0.052430309
AGR,-40,vss_bs,0.014034573,0.050957731
AGR,-39.1667,vss_bs,0.018963052,0.049546615
AGR,-38.3333,vss_bs,0.024082917,0.048269738
AGR,-37.5,vss_bs,0.029377157,0.047192154
AGR,-36.6667,vss_bs,0.03481924,0.046364813
AGR,-35.8333,vss_bs,0.040373226,0.045818779
AGR,-35,vss_bs,0.045994112,0.045561444
AGR,-34.1667,vss_bs,0.051628428,0.045575839
AGR,-33.3333,vss_bs,0.057215038,0.045823386
AGR,-32.5,vss_bs,0.062686162,0.046249394
AGR,-31.6667,vss_bs,0.067968575,0.046789923
AGR,-30.8333,vss_bs,0.072984965,0.047378566
AGR,-30,vss_bs,0.077655427,0.047952126
AGR,-29.1667,vss_bs,0.081899044,0.048454742
AGR,-28.3333,vss_bs,0.085635541,0.048840471
AGR,-27.5,vss_bs,0.088786957,0.049074603
AGR,-26.6667,vss_bs,0.091279313,0.049133998
AGR,-25.8333,vss_bs,0.093044224,0.049006752
AGR,-25,vss_bs,0.094020438,0.048691383
AGR,-24.1667,vss_bs,0.094155251,0.048195682
AGR,-23.3333,vss_bs,0.093405776,0.047535332
AGR,-22.5,vss_bs,0.091740037,0.046732346
AGR,-21.6667,vss_bs,0.089137855,0.045813399
AGR,-20.8333,vss_bs,0.085591521,0.044808098
AGR,-20,vss_bs,0.081106229,0.04374729
AGR,-19.1667,vss_bs,0.075700264,0.042661502
AGR,-18.3333,vss_bs,0.069404933,0.041579662
AGR,-17.5,vss_bs,0.062264256,0.040528221
AGR,-16.6667,vss_bs,0.054334403,0.039530837
AGR,-15.8333,vss_bs,0.045682905,0.038608694
AGR,-15,vss_bs,0.036387644,0.037781473
AGR,-14.1667,vss_bs,0.026535653,0.037068855
AGR,-13.3333,vss_bs,0.016221735,0.036492304
AGR,-12.5,vss_bs,0.005546958,0.03607674
AGR,-11.6667,vss_bs,-0.005382977,0.035851612
AGR,-10.8333,vss_bs,-0.016459438,0.03585084
AGR,-10,vss_bs,-0.027572599,0.036111247
AGR,-9.1667,vss_bs,-0.03861319,0.036669386
AGR,-8.3333,vss_bs,-0.049474216,0.037557151
AGR,-7.5,vss_bs,-0.060052606,0.038797066
AGR,-6.6667,vss_bs,-0.070250767,0.040398367
AGR,-5.8333,vss_bs,-0.079978011,0.042354817
AGR,-5,vss_bs,-0.089151824,0.044644632
AGR,-4.1667,vss_bs,-0.097698953,0.047232196
AGR,-3.3333,vss_bs,-0.105556302,0.050070914
AGR,-2.5,vss_bs,-0.112671605,0.05310645
AGR,-1.6667,vss_bs,-0.119003878,0.056279817
AGR,-0.8333,vss_bs,-0.12452365,0.059530074
AGR,0,vss_bs,-0.129212953,0.062796541
AGR,0.8333,vss_bs,-0.133065098,0.06602061
AGR,1.6667,vss_bs,-0.136084236,0.069147211
AGR,2.5,vss_bs,-0.138284723,0.072126038
AGR,3.3333,vss_bs,-0.1396903,0.074912573
AGR,4.1667,vss_bs,-0.140333127,0.07746895
AGR,5,vss_bs,-0.140252682,0.07976468
AGR,5.8333,vss_bs,-0.139494557,0.081777215
AGR,6.6667,vss_bs,-0.138109193,0.083492366
AGR,7.5,vss_bs,-0.136150565,0.084904531
AGR,8.3333,vss_bs,-0.133674868,0.086016731
AGR,9.1667,vss_bs,-0.130739226,0.086840408
AGR,10,vss_bs,-0.127400457,0.087394977
AGR,10.8333,vss_bs,-0.123713917,0.087707086
AGR,11.6667,vss_bs,-0.119732465,0.087809582
AGR,12.5,vss_bs,-0.115505548,0.087740151
AGR,13.3333,vss_bs,-0.111078447,0.08753966
AGR,14.1667,vss_bs,-0.10649169,0.087250232
AGR,15,vss_bs,-0.101780634,0.086913121
AGR,15.8333,vss_bs,-0.096975247,0.086566523
AGR,16.6667,vss_bs,-0.092100059,0.086243478
AGR,17.5,vss_bs,-0.087174308,0.085970061
AGR,18.3333,vss_bs,-0.082212255,0.085764055
AGR,19.1667,vss_bs,-0.077223659,0.085634283
AGR,20,vss_bs,-0.0722144,0.085580688
AGR,20.8333,vss_bs,-0.067187231,0.085595192
AGR,21.6667,vss_bs,-0.062142619,0.085663233
AGR,22.5,vss_bs,-0.057079678,0.085765823
AGR,23.3333,vss_bs,-0.05199714,0.085881928
AGR,24.1667,vss_bs,-0.046894345,0.085990925
AGR,25,vss_bs,-0.041772225,0.086074959
AGR,25.8333,vss_bs,-0.036634245,0.086121004
AGR,26.6667,vss_bs,-0.031487278,0.086122525
AGR,27.5,vss_bs,-0.026342385,0.086080627
AGR,28.3333,vss_bs,-0.021215472,0.086004637
AGR,29.1667,vss_bs,-0.016127812,0.085912069
AGR,30,vss_bs,-0.011106406,0.085827915
AGR,30.8333,vss_bs,-0.006184171,0.085783288
AGR,31.6667,vss_bs,-0.001399951,0.085813401
AGR,32.5,vss_bs,0.003201668,0.085954991
AGR,33.3333,vss_bs,0.007570725,0.086243348
AGR,34.1667,vss_bs,0.011652431,0.086709196
AGR,35,vss_bs,0.015387901,0.08737576
AGR,35.8333,vss_bs,0.018715034,0.088256381
AGR,36.6667,vss_bs,0.02156955,0.08935298
AGR,37.5,vss_bs,0.023886139,0.090655589
AGR,38.3333,vss_bs,0.025599709,0.092142984
AGR,39.1667,vss_bs,0.026646715,0.093784299
AGR,40,vss_bs,0.026966512,0.095541367
AGR,40.8333,vss_bs,0.026502732,0.097371489
AGR,41.6667,vss_bs,0.025204636,0.09923032
AGR,42.5,vss_bs,0.023028406,0.101074617
AGR,43.3333,vss_bs,0.019938365,0.102864691
AGR,44.1667,vss_bs,0.015908074,0.104566424
AGR,45,vss_bs,0.010921296,0.106152823
AGR,45.8333,vss_bs,0.004972793,0.107605081
AGR,46.6667,vss_bs,-0.001931065,0.108913125
AGR,47.5,vss_bs,-0.009771887,0.110075689
AGR,48.3333,vss_bs,-0.018519071,0.111099884
AGR,49.1667,vss_bs,-0.028129826,0.112000295
AGR,50,vss_bs,-0.038549434,0.112797617
AGR,50.8333,vss_bs,-0.049711728,0.11351688
AGR,51.6667,vss_bs,-0.061539789,0.114185317
AGR,52.5,vss_bs,-0.073946854,0.114829999
AGR,53.3333,vss_bs,-0.086837414,0.115475375
AGR,54.1667,vss_bs,-0.100108485,0.116140905
AGR,55,vss_bs,-0.113651024,0.116838993
AGR,55.8333,vss_bs,-0.127351472,0.117573411
AGR,56.6667,vss_bs,-0.14109338,0.118338369
AGR,57.5,vss_bs,-0.15475911,0.119118349
AGR,58.3333,vss_bs,-0.168231544,0.119888697
AGR,59.1667,vss_bs,-0.181395808,0.120616922
AGR,60,vss_bs,-0.194140941,0.121264587
AGR,60.8333,vss_bs,-0.206361498,0.121789614
AGR,61.6667,vss_bs,-0.217959057,0.12214883
AGR,62.5,vss_bs,-0.228843585,0.122300611
AGR,63.3333,vss_bs,-0.238934654,0.12220747
AGR,64.1667,vss_bs,-0.248162478,0.12183851
AGR,65,vss_bs,-0.25646875,0.121171673
AGR,65.8333,vss_bs,-0.26380727,0.120195757
AGR,66.6667,vss_bs,-0.270144352,0.118912181
AGR,67.5,vss_bs,-0.275459007,0.117336478
AGR,68.3333,vss_bs,-0.279742892,0.115499507
AGR,69.1667,vss_bs,-0.283000048,0.113448298
AGR,70,vss_bs,-0.28524642,0.111246452
AGR,70.8333,vss_bs,-0.286509176,0.108973879
AGR,71.6667,vss_bs,-0.286825851,0.106725626
AGR,72.5,vss_bs,-0.286243323,0.104609414
AGR,73.3333,vss_bs,-0.284816658,0.102741498
AGR,74.1667,vss_bs,-0.282607844,0.101240575
AGR,75,vss_bs,-0.279684439,0.100219765
AGR,75.8333,vss_bs,-0.276118176,0.099777295
AGR,76.6667,vss_bs,-0.271983536,0.099987181
AGR,77.5,vss_bs,-0.267356335,0.100891732
AGR,78.3333,vss_bs,-0.262312351,0.10249762
AGR,79.1667,vss_bs,-0.256926007,0.10477646
AGR,80,vss_bs,-0.251269154,0.107669629
AGR,80.8333,vss_bs,-0.245409964,0.111095958
AGR,81.6667,vss_bs,-0.239411953,0.114960482
AGR,82.5,vss_bs,-0.233333163,0.119162651
AGR,83.3333,vss_bs,-0.227225494,0.123603012
AGR,84.1667,vss_bs,-0.221134224,0.128188028
AGR,85,vss_bs,-0.215097686,0.132833118
AGR,85.8333,vss_bs,-0.209147139,0.137464253
AGR,86.6667,vss_bs,-0.203306795,0.142018475
AGR,87.5,vss_bs,-0.197594027,0.146443668
AGR,88.3333,vss_bs,-0.192019712,0.150697842
AGR,89.1667,vss_bs,-0.186588731,0.154748118
AGR,90,vss_bs,-0.181300574,0.158569555
AGR,90.8333,vss_bs,-0.176150057,0.162143905
AGR,91.6667,vss_bs,-0.171128109,0.165458376
AGR,92.5,vss_bs,-0.166222624,0.168504462
AGR,93.3333,vss_bs,-0.161419332,0.171276865
AGR,94.1667,vss_bs,-0.156702694,0.173772562
AGR,95,vss_bs,-0.152056764,0.175990033
AGR,95.8333,vss_bs,-0.147466021,0.177928664
AGR,96.6667,vss_bs,-0.142916144,0.179588323
AGR,97.5,vss_bs,-0.1383947,0.180969123
AGR,98.3333,vss_bs,-0.133891745,0.182071334
AGR,99.1667,vss_bs,-0.129400307,0.18289543
AGR,100,vss_bs,-0.124916766,0.183442242
AGR,100.8333,vss_bs,-0.120441087,0.183713178
AGR,101.6667,vss_bs,-0.115976945,0.183710475
AGR,102.5,vss_bs,-0.111531706,0.183437447
AGR,103.3333,vss_bs,-0.10711629,0.1828987
AGR,104.1667,vss_bs,-0.102744914,0.182100294
AGR,105,vss_bs,-0.098434728,0.181049831
AGR,105.8333,vss_bs,-0.09420535,0.179756459
AGR,106.6667,vss_bs,-0.090078331,0.178230811
AGR,107.5,vss_bs,-0.086076544,0.176484876
AGR,108.3333,vss_bs,-0.082223541,0.174531826
AGR,109.1667,vss_bs,-0.078542881,0.172385834
AGR,110,vss_bs,-0.075057445,0.170061905
AGR,110.8333,vss_bs,-0.071788783,0.167575752
AGR,111.6667,vss_bs,-0.068756482,0.164943755
AGR,112.5,vss_bs,-0.065977592,0.162183018
AGR,113.3333,vss_bs,-0.063466126,0.159311544
AGR,114.1667,vss_bs,-0.06123264,0.156348527
AGR,115,vss_bs,-0.059283907,0.15331476
AGR,115.8333,vss_bs,-0.057622705,0.150233122
AGR,116.6667,vss_bs,-0.056247711,0.147129104
AGR,117.5,vss_bs,-0.055153513,0.144031316
AGR,118.3333,vss_bs,-0.054330738,0.140971901
AGR,119.1667,vss_bs,-0.053766291,0.137986752
AGR,120,vss_bs,-0.053443704,0.135115453
AGR,120.8333,vss_bs,-0.053343575,0.132400825
AGR,121.6667,vss_bs,-0.053444096,0.12988801
AGR,122.5,vss_bs,-0.053721655,0.12762302
AGR,123.3333,vss_bs,-0.054151482,0.125650765
AGR,124.1667,vss_bs,-0.054708342,0.124012648
AGR,125,vss_bs,-0.055367234,0.122743885
AGR,125.8333,vss_bs,-0.056104095,0.12187086
AGR,126.6667,vss_bs,-0.056896478,0.121408826
AGR,127.5,vss_bs,-0.057724186,0.121360313
AGR,128.3333,vss_bs,-0.058569851,0.121714516
AGR,129.1667,vss_bs,-0.059419428,0.122447777
AGR,130,vss_bs,-0.060262606,0.12352514
AGR,130.8333,vss_bs,-0.061093102,0.124902738
AGR,131.6667,vss_bs,-0.061908854,0.126530724
AGR,132.5,vss_bs,-0.062712082,0.128356377
AGR,133.3333,vss_bs,-0.063509229,0.130327097
AGR,134.1667,vss_bs,-0.064310769,0.132393016
AGR,135,vss_bs,-0.065130906,0.134509126
AGR,135.8333,vss_bs,-0.065987139,0.13663681
AGR,136.6667,vss_bs,-0.066899734,0.138744792
AGR,137.5,vss_bs,-0.067891091,0.140809532
AGR,138.3333,vss_bs,-0.068985038,0.14281511
AGR,139.1667,vss_bs,-0.07020606,0.14475266
AGR,140,vss_bs,-0.071578482,0.146619444
AGR,140.8333,vss_bs,-0.073125637,0.148417622
AGR,141.6667,vss_bs,-0.074869024,0.150152832
AGR,142.5,vss_bs,-0.076827499,0.151832655
AGR,143.3333,vss_bs,-0.079016495,0.153465089
AGR,144.1667,vss_bs,-0.081447323,0.15505712
AGR,145,vss_bs,-0.084126543,0.156613509
AGR,145.8333,vss_bs,-0.087055448,0.158135872
AGR,146.6667,vss_bs,-0.090229665,0.159622121
AGR,147.5,vss_bs,-0.093638882,0.161066304
AGR,148.3333,vss_bs,-0.097266728,0.162458849
AGR,149.1667,vss_bs,-0.101090792,0.163787173
AGR,150,vss_bs,-0.105082803,0.165036616
AGR,150.8333,vss_bs,-0.109208958,0.166191593
AGR,151.6667,vss_bs,-0.113430397,0.167236894
AGR,152.5,vss_bs,-0.117703828,0.168159021
AGR,153.3333,vss_bs,-0.121982267,0.16894746
AGR,154.1667,vss_bs,-0.126215905,0.169595816
AGR,155,vss_bs,-0.130353066,0.170102719
AGR,155.8333,vss_bs,-0.134341246,0.170472456
AGR,156.6667,vss_bs,-0.1381282,0.170715262
AGR,157.5,vss_bs,-0.141663067,0.170847258
AGR,158.3333,vss_bs,-0.144897493,0.170890008
AGR,159.1667,vss_bs,-0.14778674,0.170869715
AGR,160,vss_bs,-0.150290742,0.17081606
AGR,160.8333,vss_bs,-0.152375092,0.170760754
AGR,161.6667,vss_bs,-0.154011932,0.170735871
AGR,162.5,vss_bs,-0.155180729,0.170772047
AGR,163.3333,vss_bs,-0.155868905,0.170896695
AGR,164.1667,vss_bs,-0.156072322,0.171132336
AGR,165,vss_bs,-0.155795588,0.171495197
AGR,165.8333,vss_bs,-0.155052195,0.171994191
AGR,166.6667,vss_bs,-0.15386446,0.172630353
AGR,167.5,vss_bs,-0.152263291,0.173396776
AGR,168.3333,vss_bs,-0.150287759,0.174279042
AGR,169.1667,vss_bs,-0.147984492,0.175256085
AGR,170,vss_bs,-0.145406904,0.176301387
AGR,170.8333,vss_bs,-0.142614263,0.177384402
AGR,171.6667,vss_bs,-0.139670625,0.178472068
AGR,172.5,vss_bs,-0.136643651,0.179530302
AGR,173.3333,vss_bs,-0.133603327,0.18052538
AGR,174.1667,vss_bs,-0.13062062,0.181425127
AGR,175,vss_bs,-0.127766092,0.182199878
AGR,175.8333,vss_bs,-0.125108506,0.182823186
AGR,176.6667,vss_bs,-0.122713441,0.183272291
AGR,177.5,vss_bs,-0.120641966,0.183528358
AGR,178.3333,vss_bs,-0.118949378,0.183576514
AGR,179.1667,vss_bs,-0.117684051,0.18340574
AGR,180,vss_bs,-0.116886403,0.183008639
AGR,180.8333,vss_bs,-0.116588021,0.18238113
AGR,181.6667,vss_bs,-0.116810947,0.181522119
AGR,182.5,vss_bs,-0.117567155,0.180433169
AGR,183.3333,vss_bs,-0.118858222,0.179118201
AGR,184.1667,vss_bs,-0.120675198,0.177583266
AGR,185,vss_bs,-0.122998694,0.175836386
AGR,185.8333,vss_bs,-0.125799171,0.173887477
AGR,186.6667,vss_bs,-0.129037436,0.171748368
AGR,187.5,vss_bs,-0.132665321,0.169432892
AGR,188.3333,vss_bs,-0.136626557,0.166957041
AGR,189.1667,vss_bs,-0.140857801,0.16433917
AGR,190,vss_bs,-0.145289804,0.161600215
AGR,190.8333,vss_bs,-0.149848707,0.158763914
AGR,191.6667,vss_bs,-0.154457421,0.155856969
AGR,192.5,vss_bs,-0.159037075,0.152909152
AGR,193.3333,vss_bs,-0.163508503,0.149953284
AGR,194.1667,vss_bs,-0.167793737,0.14702508
AGR,195,vss_bs,-0.17181747,0.144162804
AGR,195.8333,vss_bs,-0.175508477,0.141406723
AGR,196.6667,vss_bs,-0.178800945,0.138798312
AGR,197.5,vss_bs,-0.181635705,0.136379231
AGR,198.3333,vss_bs,-0.183961328,0.13419006
AGR,199.1667,vss_bs,-0.185735073,0.132268844
AGR,200,vss_bs,-0.186923658,0.130649522
AGR,200.8333,vss_bs,-0.187503859,0.129360332
AGR,201.6667,vss_bs,-0.187462905,0.128422346
AGR,202.5,vss_bs,-0.186798679,0.127848263
AGR,203.3333,vss_bs,-0.185519712,0.127641599
AGR,204.1667,vss_bs,-0.183644981,0.127796369
AGR,205,vss_bs,-0.18120351,0.128297294
AGR,205.8333,vss_bs,-0.178233789,0.129120499
AGR,206.6667,vss_bs,-0.17478302,0.13023463
AGR,207.5,vss_bs,-0.170906215,0.131602238
AGR,208.3333,vss_bs,-0.166665151,0.133181309
AGR,209.1667,vss_bs,-0.162127226,0.134926801
AGR,210,vss_bs,-0.15736422,0.13679209
AGR,210.8333,vss_bs,-0.152450997,0.138730267
AGR,211.6667,vss_bs,-0.147464175,0.140695242
AGR,212.5,vss_bs,-0.142480783,0.142642668
AGR,213.3333,vss_bs,-0.137576944,0.144530695
AGR,214.1667,vss_bs,-0.132826599,0.146320571
AGR,215,vss_bs,-0.128300297,0.147977131
AGR,215.8333,vss_bs,-0.124064084,0.149469187
AGR,216.6667,vss_bs,-0.120178491,0.150769836
AGR,217.5,vss_bs,-0.116697667,0.151856705
AGR,218.3333,vss_bs,-0.113668636,0.152712136
AGR,219.1667,vss_bs,-0.111130723,0.153323297
AGR,220,vss_bs,-0.10911513,0.153682242
AGR,220.8333,vss_bs,-0.107644684,0.153785876
AGR,221.6667,vss_bs,-0.106733747,0.153635858
AGR,222.5,vss_bs,-0.106388285,0.153238394
