"region","Time","condition","Value"
"AGR",-200,"a50_an_ba",-0.00802512943199543
"AGR",-199.1667,"a50_an_ba",-0.00398082991465687
"AGR",-198.3333,"a50_an_ba",-0.000308251670514127
"AGR",-197.5,"a50_an_ba",0.00296098280588744
"AGR",-196.6667,"a50_an_ba",0.00580066457804874
"AGR",-195.8333,"a50_an_ba",0.00819017336141338
"AGR",-195,"a50_an_ba",0.0101145458663884
"AGR",-194.1667,"a50_an_ba",0.0115644404552673
"AGR",-193.3333,"a50_an_ba",0.0125360034681749
"AGR",-192.5,"a50_an_ba",0.0130306446796167
"AGR",-191.6667,"a50_an_ba",0.0130547312200168
"AGR",-190.8333,"a50_an_ba",0.0126192108922632
"AGR",-190,"a50_an_ba",0.0117391770957456
"AGR",-189.1667,"a50_an_ba",0.0104333885118121
"AGR",-188.3333,"a50_an_ba",0.00872375728622176
"AGR",-187.5,"a50_an_ba",0.00663481965656002
"AGR",-186.6667,"a50_an_ba",0.00419320281591061
"AGR",-185.8333,"a50_an_ba",0.00142710128804365
"AGR",-185,"a50_an_ba",-0.00163422476695628
"AGR",-184.1667,"a50_an_ba",-0.00496091806660734
"AGR",-183.3333,"a50_an_ba",-0.00852294973512904
"AGR",-182.5,"a50_an_ba",-0.0122904937229392
"AGR",-181.6667,"a50_an_ba",-0.0162342438564619
"AGR",-180.8333,"a50_an_ba",-0.0203256692545684
"AGR",-180,"a50_an_ba",-0.0245372059194161
"AGR",-179.1667,"a50_an_ba",-0.0288423843975435
"AGR",-178.3333,"a50_an_ba",-0.0332158954532193
"AGR",-177.5,"a50_an_ba",-0.0376335976429511
"AGR",-176.6667,"a50_an_ba",-0.0420724724734281
"AGR",-175.8333,"a50_an_ba",-0.0465105344148256
"AGR",-175,"a50_an_ba",-0.0509267043830752
"AGR",-174.1667,"a50_an_ba",-0.0553006563607184
"AGR",-173.3333,"a50_an_ba",-0.0596126475667489
"AGR",-172.5,"a50_an_ba",-0.0638433429903687
"AGR",-171.6667,"a50_an_ba",-0.0679736451602218
"AGR",-170.8333,"a50_an_ba",-0.0719845397273341
"AGR",-170,"a50_an_ba",-0.0758569668044814
"AGR",-169.1667,"a50_an_ba",-0.0795717270443252
"AGR",-168.3333,"a50_an_ba",-0.0831094301799323
"AGR",-167.5,"a50_an_ba",-0.0864504922293286
"AGR",-166.6667,"a50_an_ba",-0.089575185823279
"AGR",-165.8333,"a50_an_ba",-0.0924637462018246
"AGR",-165,"a50_an_ba",-0.0950965333949288
"AGR",-164.1667,"a50_an_ba",-0.0974542490143153
"AGR",-163.3333,"a50_an_ba",-0.0995182039981526
"AGR",-162.5,"a50_an_ba",-0.101270631629126
"AGR",-161.6667,"a50_an_ba",-0.102695038250337
"AGR",-160.8333,"a50_an_ba",-0.103776582390379
"AGR",-160,"a50_an_ba",-0.104502471532754
"AGR",-159.1667,"a50_an_ba",-0.104862364573677
"AGR",-158.3333,"a50_an_ba",-0.104848767147394
"AGR",-157.5,"a50_an_ba",-0.104457406492207
"AGR",-156.6667,"a50_an_ba",-0.103687572407124
"AGR",-155.8333,"a50_an_ba",-0.102542411121733
"AGR",-155,"a50_an_ba",-0.101029159573677
"AGR",-154.1667,"a50_an_ba",-0.0991593086508252
"AGR",-153.3333,"a50_an_ba",-0.0969486853902369
"AGR",-152.5,"a50_an_ba",-0.0944174459040092
"AGR",-151.6667,"a50_an_ba",-0.0915899728837266
"AGR",-150.8333,"a50_an_ba",-0.0884946738723333
"AGR",-150,"a50_an_ba",-0.0851636790282917
"AGR",-149.1667,"a50_an_ba",-0.0816324397790368
"AGR",-148.3333,"a50_an_ba",-0.077939232500663
"AGR",-147.5,"a50_an_ba",-0.0741245740969446
"AGR",-146.6667,"a50_an_ba",-0.0702305590097608
"AGR",-145.8333,"a50_an_ba",-0.0663001297016302
"AGR",-145,"a50_an_ba",-0.0623762949382751
"AGR",-144.1667,"a50_an_ba",-0.0585013121977383
"AGR",-143.3333,"a50_an_ba",-0.054715852181257
"AGR",-142.5,"a50_an_ba",-0.051058164645859
"AGR",-141.6667,"a50_an_ba",-0.0475632655746746
"AGR",-140.8333,"a50_an_ba",-0.0442621660136187
"AGR",-140,"a50_an_ba",-0.0411811627093349
"AGR",-139.1667,"a50_an_ba",-0.0383412099723076
"AGR",-138.3333,"a50_an_ba",-0.0357573909628438
"AGR",-137.5,"a50_an_ba",-0.0334385048713823
"AGR",-136.6667,"a50_an_ba",-0.03138678426637
"AGR",-135.8333,"a50_an_ba",-0.0295977542534911
"AGR",-135,"a50_an_ba",-0.0280602420818642
"AGR",-134.1667,"a50_an_ba",-0.0267565425093324
"AGR",-133.3333,"a50_an_ba",-0.025662740672963
"AGR",-132.5,"a50_an_ba",-0.0247491904831279
"AGR",-131.6667,"a50_an_ba",-0.0239811427568019
"AGR",-130.8333,"a50_an_ba",-0.0233195135189943
"AGR",-130,"a50_an_ba",-0.0227217792232266
"AGR",-129.1667,"a50_an_ba",-0.0221429821653675
"AGR",-128.3333,"a50_an_ba",-0.0215368261798434
"AGR",-127.5,"a50_an_ba",-0.0208568398985456
"AGR",-126.6667,"a50_an_ba",-0.0200575824988419
"AGR",-125.8333,"a50_an_ba",-0.019095865037241
"AGR",-125,"a50_an_ba",-0.0179319592177874
"AGR",-124.1667,"a50_an_ba",-0.0165307648249773
"AGR",-123.3333,"a50_an_ba",-0.0148629070918683
"AGR",-122.5,"a50_an_ba",-0.0129057359919669
"AGR",-121.6667,"a50_an_ba",-0.0106442008397852
"AGR",-120.8333,"a50_an_ba",-0.00807157564476008
"AGR",-120,"a50_an_ba",-0.00519001335575931
"AGR",-119.1667,"a50_an_ba",-0.00201091041208872
"AGR",-118.3333,"a50_an_ba",0.00144493317961264
"AGR",-117.5,"a50_an_ba",0.00514736877008523
"AGR",-116.6667,"a50_an_ba",0.00905717490597957
"AGR",-115.8333,"a50_an_ba",0.0131265551147515
"AGR",-115,"a50_an_ba",0.0172998536308203
"AGR",-114.1667,"a50_an_ba",0.0215144799744833
"AGR",-113.3333,"a50_an_ba",0.0257020282819242
"AGR",-112.5,"a50_an_ba",0.0297895724585212
"AGR",-111.6667,"a50_an_ba",0.0337011137037563
"AGR",-110.8333,"a50_an_ba",0.0373591528448585
"AGR",-110,"a50_an_ba",0.0406863563215595
"AGR",-109.1667,"a50_an_ba",0.0436072816797731
"AGR",-108.3333,"a50_an_ba",0.0460501261396386
"AGR",-107.5,"a50_an_ba",0.0479484602709547
"AGR",-106.6667,"a50_an_ba",0.0492429080884872
"AGR",-105.8333,"a50_an_ba",0.0498827350054793
"AGR",-105,"a50_an_ba",0.0498273060718779
"AGR",-104.1667,"a50_an_ba",0.049047378771101
"AGR",-103.3333,"a50_an_ba",0.0475261973328981
"AGR",-102.5,"a50_an_ba",0.0452603589979544
"AGR",-101.6667,"a50_an_ba",0.0422604268816219
"AGR",-100.8333,"a50_an_ba",0.0385512689511686
"AGR",-100,"a50_an_ba",0.0341721080586179
"AGR",-99.1667,"a50_an_ba",0.0291762738507654
"AGR",-98.3333,"a50_an_ba",0.0236306535882827
"AGR",-97.5,"a50_an_ba",0.0176148453164281
"AGR",-96.6667,"a50_an_ba",0.0112200233033804
"AGR",-95.8333,"a50_an_ba",0.00454753205743627
"AGR",-95,"a50_an_ba",-0.00229276859066526
"AGR",-94.1667,"a50_an_ba",-0.00918437903867605
"AGR",-93.3333,"a50_an_ba",-0.0160062224735973
"AGR",-92.5,"a50_an_ba",-0.0226348561157674
"AGR",-91.6667,"a50_an_ba",-0.0289467888491021
"AGR",-90.8333,"a50_an_ba",-0.0348208598013076
"AGR",-90,"a50_an_ba",-0.0401406302132376
"AGR",-89.1667,"a50_an_ba",-0.0447967396900828
"AGR",-88.3333,"a50_an_ba",-0.048689177702171
"AGR",-87.5,"a50_an_ba",-0.0517294220214991
"AGR",-86.6667,"a50_an_ba",-0.0538423976409168
"AGR",-85.8333,"a50_an_ba",-0.0549682126025563
