region,Time,condition,Value,SE
PreSMAR,530,iss_bs,0.197464679,0.466758178
PreSMAR,530.8333,iss_bs,0.203731762,0.467561283
PreSMAR,531.6667,iss_bs,0.207536345,0.468200889
PreSMAR,532.5,iss_bs,0.208943883,0.468667528
PreSMAR,533.3333,iss_bs,0.208057527,0.468960414
PreSMAR,534.1667,iss_bs,0.205016211,0.469088116
PreSMAR,535,iss_bs,0.199992007,0.469068718
PreSMAR,535.8333,iss_bs,0.193186793,0.468929437
PreSMAR,536.6667,iss_bs,0.184828314,0.468705734
PreSMAR,537.5,iss_bs,0.175165693,0.468439928
PreSMAR,538.3333,iss_bs,0.164464492,0.468179386
PreSMAR,539.1667,iss_bs,0.153001429,0.467974328
PreSMAR,540,iss_bs,0.14105884,0.467875342
PreSMAR,540.8333,iss_bs,0.128919017,0.467930721
PreSMAR,541.6667,iss_bs,0.116858539,0.468183732
PreSMAR,542.5,iss_bs,0.105142704,0.468669972
PreSMAR,543.3333,iss_bs,0.09402019,0.469414961
PreSMAR,544.1667,iss_bs,0.083718056,0.470432123
PreSMAR,545,iss_bs,0.074437187,0.471721313
PreSMAR,545.8333,iss_bs,0.066348289,0.473267994
PreSMAR,546.6667,iss_bs,0.059588514,0.475043157
PreSMAR,547.5,iss_bs,0.054258795,0.477004021
PreSMAR,548.3333,iss_bs,0.050421944,0.479095508
PreSMAR,549.1667,iss_bs,0.048101575,0.48125243
PreSMAR,550,iss_bs,0.047281852,0.483402314
PreSMAR,550.8333,iss_bs,0.047908095,0.485468725
PreSMAR,551.6667,iss_bs,0.049888228,0.487374962
PreSMAR,552.5,iss_bs,0.053095037,0.489047989
PreSMAR,553.3333,iss_bs,0.057369199,0.490422446
PreSMAR,554.1667,iss_bs,0.062523027,0.491444598
PreSMAR,555,iss_bs,0.068344842,0.492076099
PreSMAR,555.8333,iss_bs,0.074603894,0.492297418
PreSMAR,556.6667,iss_bs,0.081055724,0.492110784
PreSMAR,557.5,iss_bs,0.087447857,0.491542509
PreSMAR,558.3333,iss_bs,0.0935257,0.490644499
PreSMAR,559.1667,iss_bs,0.099038538,0.489494777
PreSMAR,560,iss_bs,0.103745474,0.488196815
PreSMAR,560.8333,iss_bs,0.107421205,0.486877469
PreSMAR,561.6667,iss_bs,0.109861511,0.485683353
PreSMAR,562.5,iss_bs,0.110888313,0.48477554
PreSMAR,563.3333,iss_bs,0.110354223,0.484322612
PreSMAR,564.1667,iss_bs,0.108146458,0.48449226
PreSMAR,565,iss_bs,0.104190039,0.485441844
PreSMAR,565.8333,iss_bs,0.098450202,0.487308589
PreSMAR,566.6667,iss_bs,0.090933963,0.490200264
PreSMAR,567.5,iss_bs,0.08169079,0.49418729
PreSMAR,568.3333,iss_bs,0.070812364,0.49929716
PreSMAR,569.1667,iss_bs,0.058431427,0.505511785
PreSMAR,570,iss_bs,0.044719725,0.512768052
PreSMAR,570.8333,iss_bs,0.029885089,0.520961412
PreSMAR,571.6667,iss_bs,0.014167696,0.529951977
PreSMAR,572.5,iss_bs,-0.002164411,0.539572358
PreSMAR,573.3333,iss_bs,-0.018820464,0.549636382
PreSMAR,574.1667,iss_bs,-0.035492676,0.559947914
PreSMAR,575,iss_bs,-0.051862393,0.57030913
PreSMAR,575.8333,iss_bs,-0.067606571,0.580527823
PreSMAR,576.6667,iss_bs,-0.082404457,0.590423478
PreSMAR,577.5,iss_bs,-0.095944333,0.599832018
PreSMAR,578.3333,iss_bs,-0.107930181,0.608609248
PreSMAR,579.1667,iss_bs,-0.11808815,0.616633056
PreSMAR,580,iss_bs,-0.126172674,0.623804528
PreSMAR,580.8333,iss_bs,-0.131972126,0.630048089
PreSMAR,581.6667,iss_bs,-0.135313877,0.635310848
PreSMAR,582.5,iss_bs,-0.136068674,0.639561282
PreSMAR,583.3333,iss_bs,-0.134154216,0.642787433
PreSMAR,584.1667,iss_bs,-0.129537867,0.644994766
PreSMAR,585,iss_bs,-0.122238435,0.646203833
PreSMAR,585.8333,iss_bs,-0.112326979,0.646447921
PreSMAR,586.6667,iss_bs,-0.099926606,0.645770805
PreSMAR,587.5,iss_bs,-0.085211264,0.644224751
PreSMAR,588.3333,iss_bs,-0.068403535,0.64186889
PreSMAR,589.1667,iss_bs,-0.049771469,0.63876803
PreSMAR,590,iss_bs,-0.029624503,0.634991994
PreSMAR,590.8333,iss_bs,-0.008308537,0.63061546
PreSMAR,591.6667,iss_bs,0.013799744,0.625718302
PreSMAR,592.5,iss_bs,0.036299207,0.620386333
PreSMAR,593.3333,iss_bs,0.05877114,0.614712325
PreSMAR,594.1667,iss_bs,0.080786548,0.608797127
PreSMAR,595,iss_bs,0.101913723,0.602750669
PreSMAR,595.8333,iss_bs,0.121725955,0.596692602
PreSMAR,596.6667,iss_bs,0.139809252,0.590752316
PreSMAR,597.5,iss_bs,0.155769901,0.585068078
PreSMAR,598.3333,iss_bs,0.169241756,0.579785088
PreSMAR,599.1667,iss_bs,0.179893098,0.575052281
PreSMAR,600,iss_bs,0.187432942,0.571017869
PreSMAR,600.8333,iss_bs,0.191616678,0.567823703
PreSMAR,601.6667,iss_bs,0.192250931,0.56559876
PreSMAR,602.5,iss_bs,0.189197554,0.56445222
PreSMAR,603.3333,iss_bs,0.182376676,0.56446674
PreSMAR,604.1667,iss_bs,0.171768732,0.565692621
PreSMAR,605,iss_bs,0.157415465,0.568143551
PreSMAR,605.8333,iss_bs,0.139419841,0.571794413
PreSMAR,606.6667,iss_bs,0.117944904,0.57658148
PreSMAR,607.5,iss_bs,0.09321157,0.582404956
PreSMAR,608.3333,iss_bs,0.065495413,0.589133577
PreSMAR,609.1667,iss_bs,0.035122472,0.596610771
PreSMAR,610,iss_bs,0.002464191,0.604661748
PreSMAR,610.8333,iss_bs,-0.032068465,0.613100902
PreSMAR,611.6667,iss_bs,-0.068031577,0.621738966
PreSMAR,612.5,iss_bs,-0.104955427,0.630389507
PreSMAR,613.3333,iss_bs,-0.142352113,0.638874483
PreSMAR,614.1667,iss_bs,-0.179723483,0.647028702
PreSMAR,615,iss_bs,-0.216569254,0.654703169
PreSMAR,615.8333,iss_bs,-0.252395177,0.661767336
PreSMAR,616.6667,iss_bs,-0.286721101,0.668110369
PreSMAR,617.5,iss_bs,-0.319088791,0.673641542
PreSMAR,618.3333,iss_bs,-0.349069376,0.678289915
PreSMAR,619.1667,iss_bs,-0.376270295,0.682003433
PreSMAR,620,iss_bs,-0.400341609,0.6847476
PreSMAR,620.8333,iss_bs,-0.420981596,0.686503881
PreSMAR,621.6667,iss_bs,-0.437941516,0.687267967
PreSMAR,622.5,iss_bs,-0.451029466,0.687048032
PreSMAR,623.3333,iss_bs,-0.460113281,0.685863103
PreSMAR,624.1667,iss_bs,-0.465122416,0.683741647
PreSMAR,625,iss_bs,-0.46604879,0.680720438
PreSMAR,625.8333,iss_bs,-0.462946584,0.676843773
PreSMAR,626.6667,iss_bs,-0.455930997,0.672163046
PreSMAR,627.5,iss_bs,-0.445175996,0.666736682
PreSMAR,628.3333,iss_bs,-0.430911093,0.66063038
PreSMAR,629.1667,iss_bs,-0.413417222,0.653917606
PreSMAR,630,iss_bs,-0.393021781,0.646680211
PreSMAR,630.8333,iss_bs,-0.370092944,0.639009079
PreSMAR,631.6667,iss_bs,-0.345033328,0.63100462
PreSMAR,632.5,iss_bs,-0.318273142,0.622776978
PreSMAR,633.3333,iss_bs,-0.290262932,0.614445775
PreSMAR,634.1667,iss_bs,-0.261466046,0.606139228
PreSMAR,635,iss_bs,-0.23235096,0.597992527
PreSMAR,635.8333,iss_bs,-0.203383584,0.590145362
PreSMAR,636.6667,iss_bs,-0.175019682,0.582738586
PreSMAR,637.5,iss_bs,-0.147697545,0.575910053
PreSMAR,638.3333,iss_bs,-0.121831017,0.569789808
PreSMAR,639.1667,iss_bs,-0.097803009,0.564494893
PreSMAR,640,iss_bs,-0.075959594,0.560124128
PreSMAR,640.8333,iss_bs,-0.056604784,0.556753346
PreSMAR,641.6667,iss_bs,-0.039996059,0.554431535
PreSMAR,642.5,iss_bs,-0.026340729,0.553178315
PreSMAR,643.3333,iss_bs,-0.015793178,0.552983071
PreSMAR,644.1667,iss_bs,-0.008453012,0.553805857
PreSMAR,645,iss_bs,-0.004364159,0.555580014
PreSMAR,645.8333,iss_bs,-0.003514895,0.558216212
PreSMAR,646.6667,iss_bs,-0.005838814,0.561607532
PreSMAR,647.5,iss_bs,-0.011216685,0.565635071
PreSMAR,648.3333,iss_bs,-0.019479181,0.570173602
PreSMAR,649.1667,iss_bs,-0.030410403,0.575096855
PreSMAR,650,iss_bs,-0.043752138,0.580282088
PreSMAR,650.8333,iss_bs,-0.05920877,0.585613743
PreSMAR,651.6667,iss_bs,-0.076452751,0.590986088
PreSMAR,652.5,iss_bs,-0.095130531,0.596304842
PreSMAR,653.3333,iss_bs,-0.114868841,0.601487862
PreSMAR,654.1667,iss_bs,-0.135281222,0.606465008
PreSMAR,655,iss_bs,-0.155974681,0.611177368
PreSMAR,655.8333,iss_bs,-0.176556358,0.615575999
PreSMAR,656.6667,iss_bs,-0.196640106,0.619620376
PreSMAR,657.5,iss_bs,-0.215852848,0.623276734
PreSMAR,658.3333,iss_bs,-0.233840631,0.626516448
PreSMAR,659.1667,iss_bs,-0.250274267,0.6293146
PreSMAR,660,iss_bs,-0.264854472,0.631648847
PreSMAR,660.8333,iss_bs,-0.277316425,0.63349865
PreSMAR,661.6667,iss_bs,-0.287433676,0.634844928
PreSMAR,662.5,iss_bs,-0.295021355,0.635670129
PreSMAR,663.3333,iss_bs,-0.299938621,0.635958688
PreSMAR,664.1667,iss_bs,-0.302090342,0.635697829
PreSMAR,665,iss_bs,-0.301427972,0.634878601
PreSMAR,665.8333,iss_bs,-0.297949629,0.633497083
PreSMAR,666.6667,iss_bs,-0.291699393,0.631555613
PreSMAR,667.5,iss_bs,-0.28276583,0.629063955
PreSMAR,668.3333,iss_bs,-0.271279801,0.626040286
PreSMAR,669.1667,iss_bs,-0.257411588,0.622511913
PreSMAR,670,iss_bs,-0.241367405,0.618515633
PreSMAR,670.8333,iss_bs,-0.223385367,0.614097696
PreSMAR,671.6667,iss_bs,-0.203730984,0.609313325
PreSMAR,672.5,iss_bs,-0.182692281,0.604225787
PreSMAR,673.3333,iss_bs,-0.160574613,0.598905043
PreSMAR,674.1667,iss_bs,-0.137695297,0.593426022
PreSMAR,675,iss_bs,-0.114378131,0.587866585
PreSMAR,675.8333,iss_bs,-0.090947905,0.582305297
PreSMAR,676.6667,iss_bs,-0.067725014,0.576819096
PreSMAR,677.5,iss_bs,-0.045020237,0.571481016
PreSMAR,678.3333,iss_bs,-0.02312979,0.566358075
PreSMAR,679.1667,iss_bs,-0.002330728,0.561509456
PreSMAR,680,iss_bs,0.017123231,0.556985094
PreSMAR,680.8333,iss_bs,0.035005399,0.55282473
PreSMAR,681.6667,iss_bs,0.051119265,0.549057473
PreSMAR,682.5,iss_bs,0.065301056,0.545701868
PreSMAR,683.3333,iss_bs,0.077421678,0.542766402
PreSMAR,684.1667,iss_bs,0.08738802,0.540250381
PreSMAR,685,iss_bs,0.095143591,0.538145058
PreSMAR,685.8333,iss_bs,0.100668529,0.536434887
PreSMAR,686.6667,iss_bs,0.10397895,0.535098796
PreSMAR,687.5,iss_bs,0.105125699,0.534111371
PreSMAR,688.3333,iss_bs,0.104192518,0.533443891
PreSMAR,689.1667,iss_bs,0.101293684,0.533065176
PreSMAR,690,iss_bs,0.096571162,0.532942255
PreSMAR,690.8333,iss_bs,0.090191349,0.533040883
PreSMAR,691.6667,iss_bs,0.082341462,0.533325985
PreSMAR,692.5,iss_bs,0.07322565,0.533762086
PreSMAR,693.3333,iss_bs,0.063060914,0.534313807
PreSMAR,694.1667,iss_bs,0.052072894,0.534946511
PreSMAR,695,iss_bs,0.040491629,0.535627125
PreSMAR,695.8333,iss_bs,0.028547342,0.536325182
PreSMAR,696.6667,iss_bs,0.016466356,0.537014046
PreSMAR,697.5,iss_bs,0.004467183,0.537672307
PreSMAR,698.3333,iss_bs,-0.007243119,0.538285231
PreSMAR,699.1667,iss_bs,-0.018472273,0.538846199
PreSMAR,700,iss_bs,-0.029045733,0.539357974
PreSMAR,700.8333,iss_bs,-0.038809217,0.539833675
PreSMAR,701.6667,iss_bs,-0.047630777,0.540297319
PreSMAR,702.5,iss_bs,-0.055402385,0.540783778
PreSMAR,703.3333,iss_bs,-0.062041004,0.541338059
PreSMAR,704.1667,iss_bs,-0.067489155,0.542013824
PreSMAR,705,iss_bs,-0.071714966,0.542871111
PreSMAR,705.8333,iss_bs,-0.074711717,0.543973321
PreSMAR,706.6667,iss_bs,-0.076496915,0.545383544
PreSMAR,707.5,iss_bs,-0.077110906,0.547160455
PreSMAR,708.3333,iss_bs,-0.076615089,0.549353995
PreSMAR,709.1667,iss_bs,-0.075089759,0.552001195
PreSMAR,710,iss_bs,-0.072631637,0.555122446
PreSMAR,710.8333,iss_bs,-0.069351152,0.558718579
PreSMAR,711.6667,iss_bs,-0.065369525,0.562768997
PreSMAR,712.5,iss_bs,-0.060815724,0.567231082
PreSMAR,713.3333,iss_bs,-0.055823366,0.572040919
PreSMAR,714.1667,iss_bs,-0.050527611,0.577115322
PreSMAR,715,iss_bs,-0.045062131,0.582354979
PreSMAR,715.8333,iss_bs,-0.039556216,0.587648503
PreSMAR,716.6667,iss_bs,-0.034132052,0.59287709
PreSMAR,717.5,iss_bs,-0.028902259,0.597919481
PreSMAR,718.3333,iss_bs,-0.023967709,0.602656948
PreSMAR,719.1667,iss_bs,-0.019415675,0.606978044
PreSMAR,720,iss_bs,-0.015318343,0.610782914
PreSMAR,720.8333,iss_bs,-0.011731714,0.613987001
PreSMAR,721.6667,iss_bs,-0.008694904,0.616524047
PreSMAR,722.5,iss_bs,-0.006229858,0.618348288
PreSMAR,723.3333,iss_bs,-0.00434147,0.619435827
PreSMAR,724.1667,iss_bs,-0.003018099,0.619785142
PreSMAR,725,iss_bs,-0.002232469,0.619416754
PreSMAR,725.8333,iss_bs,-0.00194291,0.618372051
PreSMAR,726.6667,iss_bs,-0.002094928,0.61671133
PreSMAR,727.5,iss_bs,-0.002623041,0.614511111
PreSMAR,728.3333,iss_bs,-0.003452852,0.611860809
PreSMAR,729.1667,iss_bs,-0.004503297,0.608858883
PreSMAR,730,iss_bs,-0.005689021,0.605608617
PreSMAR,730.8333,iss_bs,-0.006922822,0.602213706
PreSMAR,731.6667,iss_bs,-0.008118111,0.598773864
PreSMAR,732.5,iss_bs,-0.009191325,0.595380692
PreSMAR,733.3333,iss_bs,-0.010064241,0.592114029
PreSMAR,734.1667,iss_bs,-0.010666142,0.589039028
PreSMAR,735,iss_bs,-0.010935785,0.586204121
PreSMAR,735.8333,iss_bs,-0.010823126,0.583640019
PreSMAR,736.6667,iss_bs,-0.01029076,0.581359765
PreSMAR,737.5,iss_bs,-0.009315066,0.579359831
PreSMAR,738.3333,iss_bs,-0.007887001,0.577622103
PreSMAR,739.1667,iss_bs,-0.006012558,0.576116575
PreSMAR,740,iss_bs,-0.003712861,0.574804504
PreSMAR,740.8333,iss_bs,-0.001023903,0.573641762
PreSMAR,741.6667,iss_bs,0.002004061,0.572582119
PreSMAR,742.5,iss_bs,0.005307459,0.571580245
PreSMAR,743.3333,iss_bs,0.008810655,0.570594236
PreSMAR,744.1667,iss_bs,0.012427476,0.569587545
PreSMAR,745,iss_bs,0.016062997,0.568530252
PreSMAR,745.8333,iss_bs,0.019615512,0.567399662
PreSMAR,746.6667,iss_bs,0.022978677,0.566180269
PreSMAR,747.5,iss_bs,0.026043754,0.564863161
PreSMAR,748.3333,iss_bs,0.028701919,0.563444978
PreSMAR,749.1667,iss_bs,0.030846575,0.561926552
PreSMAR,750,iss_bs,0.032375628,0.560311367
PreSMAR,750.8333,iss_bs,0.033193662,0.558603977
PreSMAR,751.6667,iss_bs,0.033213985,0.556808525
PreSMAR,752.5,iss_bs,0.03236049,0.554927456
PreSMAR,753.3333,iss_bs,0.030569296,0.552960553
PreSMAR,754.1667,iss_bs,0.027790133,0.550904317
PreSMAR,755,iss_bs,0.023987452,0.54875176
PreSMAR,755.8333,iss_bs,0.019141235,0.546492591
PreSMAR,756.6667,iss_bs,0.013247484,0.544113763
PreSMAR,757.5,iss_bs,0.006318402,0.541600344
PreSMAR,758.3333,iss_bs,-0.001617758,0.538936616
PreSMAR,759.1667,iss_bs,-0.010517138,0.536107336
PreSMAR,760,iss_bs,-0.020321026,0.533099056
PreSMAR,760.8333,iss_bs,-0.030956876,0.529901429
PreSMAR,761.6667,iss_bs,-0.042339568,0.526508413
PreSMAR,762.5,iss_bs,-0.054372881,0.522919322
PreSMAR,763.3333,iss_bs,-0.066951146,0.519139658
PreSMAR,764.1667,iss_bs,-0.079961018,0.51518171
PreSMAR,765,iss_bs,-0.093283355,0.511064883
PreSMAR,765.8333,iss_bs,-0.106795127,0.506815754
PreSMAR,766.6667,iss_bs,-0.12037134,0.502467865
PreSMAR,767.5,iss_bs,-0.133886906,0.498061248
PreSMAR,768.3333,iss_bs,-0.147218441,0.493641716
PreSMAR,769.1667,iss_bs,-0.160245934,0.489259915
PreSMAR,770,iss_bs,-0.172854261,0.484970189
PreSMAR,770.8333,iss_bs,-0.18493452,0.480829254
PreSMAR,771.6667,iss_bs,-0.196385148,0.476894735
PreSMAR,772.5,iss_bs,-0.207112818,0.473223592
PreSMAR,773.3333,iss_bs,-0.217033092,0.469870476
PreSMAR,774.1667,iss_bs,-0.226070836,0.466886074
PreSMAR,775,iss_bs,-0.234160387,0.464315508
PreSMAR,775.8333,iss_bs,-0.241245494,0.462196847
PreSMAR,776.6667,iss_bs,-0.247279032,0.460559823
PreSMAR,777.5,iss_bs,-0.252222528,0.459424811
PreSMAR,778.3333,iss_bs,-0.25604551,0.458802158
PreSMAR,779.1667,iss_bs,-0.258724716,0.458691905
PreSMAR,780,iss_bs,-0.260243197,0.459083946
PreSMAR,780.8333,iss_bs,-0.260589353,0.459958626
PreSMAR,781.6667,iss_bs,-0.259755933,0.461287763
PreSMAR,782.5,iss_bs,-0.257739051,0.463036046
PreSMAR,783.3333,iss_bs,-0.254537243,0.465162747
PreSMAR,784.1667,iss_bs,-0.250150614,0.467623639
PreSMAR,785,iss_bs,-0.244580102,0.470373047
PreSMAR,785.8333,iss_bs,-0.237826892,0.473365899
PreSMAR,786.6667,iss_bs,-0.229892009,0.476559705
PreSMAR,787.5,iss_bs,-0.220776107,0.479916347
PreSMAR,788.3333,iss_bs,-0.210479469,0.483403609
PreSMAR,789.1667,iss_bs,-0.199002231,0.48699637
PreSMAR,790,iss_bs,-0.186344823,0.490677421
PreSMAR,790.8333,iss_bs,-0.172508629,0.494437835
PreSMAR,791.6667,iss_bs,-0.157496846,0.49827691
PreSMAR,792.5,iss_bs,-0.141315531,0.502201649
PreSMAR,793.3333,iss_bs,-0.123974796,0.506225806
PreSMAR,794.1667,iss_bs,-0.105490131,0.510368544
PreSMAR,795,iss_bs,-0.08588381,0.514652753
PreSMAR,795.8333,iss_bs,-0.06518634,0.519103119
PreSMAR,796.6667,iss_bs,-0.043437911,0.523744037
PreSMAR,797.5,iss_bs,-0.020689786,0.528597488
PreSMAR,798.3333,iss_bs,0.002994398,0.533680994
PreSMAR,799.1667,iss_bs,0.02753748,0.53900578
PreSMAR,800,iss_bs,0.052847827,0.544575242
PreSMAR,800.8333,iss_bs,0.078818612,0.550383804
PreSMAR,801.6667,iss_bs,0.105327381,0.556416241
PreSMAR,802.5,iss_bs,0.13223593,0.562647477
PreSMAR,803.3333,iss_bs,0.159390522,0.56904285
PreSMAR,804.1667,iss_bs,0.18662247,0.575558822
PreSMAR,805,iss_bs,0.213749097,0.582144044
PreSMAR,805.8333,iss_bs,0.240575072,0.588740715
PreSMAR,806.6667,iss_bs,0.266894125,0.595286129
PreSMAR,807.5,iss_bs,0.292491125,0.601714325
PreSMAR,808.3333,iss_bs,0.317144493,0.60795775
PreSMAR,809.1667,iss_bs,0.340628926,0.613948876
PreSMAR,810,iss_bs,0.362718384,0.619621695
PreSMAR,810.8333,iss_bs,0.383189294,0.624913068
PreSMAR,811.6667,iss_bs,0.401823918,0.629763903
PreSMAR,812.5,iss_bs,0.418413821,0.634120148
PreSMAR,813.3333,iss_bs,0.432763367,0.637933618
PreSMAR,814.1667,iss_bs,0.44469319,0.641162643
PreSMAR,815,iss_bs,0.45404355,0.643772592
PreSMAR,815.8333,iss_bs,0.460677511,0.645736266
PreSMAR,816.6667,iss_bs,0.464483871,0.647034188
PreSMAR,817.5,iss_bs,0.465379781,0.647654825
PreSMAR,818.3333,iss_bs,0.463312973,0.647594732
PreSMAR,819.1667,iss_bs,0.458263561,0.646858644
PreSMAR,820,iss_bs,0.450245353,0.645459504
PreSMAR,820.8333,iss_bs,0.439306633,0.643418429
PreSMAR,821.6667,iss_bs,0.425530392,0.640764599
PreSMAR,822.5,iss_bs,0.409033968,0.63753504
PreSMAR,823.3333,iss_bs,0.389968116,0.633774291
PreSMAR,824.1667,iss_bs,0.368515471,0.629533917
PreSMAR,825,iss_bs,0.34488846,0.624871844
PreSMAR,825.8333,iss_bs,0.319326656,0.619851507
PreSMAR,826.6667,iss_bs,0.292093633,0.61454077
PreSMAR,827.5,iss_bs,0.263473359,0.609010642
PreSMAR,828.3333,iss_bs,0.233766195,0.603333778
PreSMAR,829.1667,iss_bs,0.203284558,0.597582808
PreSMAR,830,iss_bs,0.172348336,0.591828527
PreSMAR,830.8333,iss_bs,0.141280129,0.586138023
PreSMAR,831.6667,iss_bs,0.110400396,0.580572823
PreSMAR,832.5,iss_bs,0.080022624,0.575187148
PreSMAR,833.3333,iss_bs,0.05044857,0.570026397
PreSMAR,834.1667,iss_bs,0.021963709,0.565125946
PreSMAR,835,iss_bs,-0.005167065,0.560510361
PreSMAR,835.8333,iss_bs,-0.030703371,0.556193095
PreSMAR,836.6667,iss_bs,-0.054432848,0.552176693
PreSMAR,837.5,iss_bs,-0.076174167,0.548453529
PreSMAR,838.3333,iss_bs,-0.095779477,0.545007006
PreSMAR,839.1667,iss_bs,-0.113136257,0.541813174
PreSMAR,840,iss_bs,-0.12816852,0.538842649
PreSMAR,840.8333,iss_bs,-0.140837359,0.536062707
PreSMAR,841.6667,iss_bs,-0.151140816,0.533439451
PreSMAR,842.5,iss_bs,-0.159113086,0.530939896
PreSMAR,843.3333,iss_bs,-0.164823063,0.528533888
PreSMAR,844.1667,iss_bs,-0.16837227,0.526195757
PreSMAR,845,iss_bs,-0.169892207,0.523905642
PreSMAR,845.8333,iss_bs,-0.169541181,0.521650459
PreSMAR,846.6667,iss_bs,-0.16750067,0.519424488
PreSMAR,847.5,iss_bs,-0.163971312,0.517229606
PreSMAR,848.3333,iss_bs,-0.159168592,0.515075184
PreSMAR,849.1667,iss_bs,-0.153318311,0.5129777
PreSMAR,850,iss_bs,-0.146651948,0.510960119
PreSMAR,850.8333,iss_bs,-0.139401989,0.509051095
PreSMAR,851.6667,iss_bs,-0.131797329,0.507284044
PreSMAR,852.5,iss_bs,-0.124058836,0.505696151
PreSMAR,853.3333,iss_bs,-0.116395177,0.504327326
PreSMAR,854.1667,iss_bs,-0.108998965,0.503219158
PreSMAR,855,iss_bs,-0.102043334,0.502413859
PreSMAR,855.8333,iss_bs,-0.095678976,0.501953206
PreSMAR,856.6667,iss_bs,-0.090031727,0.501877469
PreSMAR,857.5,iss_bs,-0.085200718,0.502224306
PreSMAR,858.3333,iss_bs,-0.081257148,0.503027613
PreSMAR,859.1667,iss_bs,-0.07824367,0.504316309
PreSMAR,860,iss_bs,-0.07617442,0.506113076
PreSMAR,860.8333,iss_bs,-0.075035662,0.508433062
PreSMAR,861.6667,iss_bs,-0.074787034,0.511282588
PreSMAR,862.5,iss_bs,-0.075363358,0.514657938
PreSMAR,863.3333,iss_bs,-0.076676962,0.518544279
PreSMAR,864.1667,iss_bs,-0.078620465,0.522914823
PreSMAR,865,iss_bs,-0.081069945,0.5277303
PreSMAR,865.8333,iss_bs,-0.08388842,0.532938814
PreSMAR,866.6667,iss_bs,-0.086929566,0.538476141
PreSMAR,867.5,iss_bs,-0.090041572,0.544266497
PreSMAR,868.3333,iss_bs,-0.093071049,0.550223775
PreSMAR,869.1667,iss_bs,-0.095866908,0.556253228
PreSMAR,870,iss_bs,-0.098284117,0.56225354
PreSMAR,870.8333,iss_bs,-0.100187245,0.568119226
PreSMAR,871.6667,iss_bs,-0.101453728,0.573743273
PreSMAR,872.5,iss_bs,-0.101976775,0.579019935
PreSMAR,873.3333,iss_bs,-0.101667856,0.583847594
PreSMAR,874.1667,iss_bs,-0.10045872,0.588131608
PreSMAR,875,iss_bs,-0.098302905,0.59178705
PreSMAR,875.8333,iss_bs,-0.095176701,0.594741281
PreSMAR,876.6667,iss_bs,-0.091079569,0.59693629
PreSMAR,877.5,iss_bs,-0.086033989,0.598330726
PreSMAR,878.3333,iss_bs,-0.08008477,0.598901586
PreSMAR,879.1667,iss_bs,-0.073297833,0.5986455
PreSMAR,880,iss_bs,-0.065758508,0.597579557
PreSMAR,880.8333,iss_bs,-0.057569378,0.595741639
PreSMAR,881.6667,iss_bs,-0.048847756,0.593190204
PreSMAR,882.5,iss_bs,-0.039722818,0.59000347
PreSMAR,883.3333,iss_bs,-0.030332512,0.586277972
PreSMAR,884.1667,iss_bs,-0.020820275,0.582126436
PreSMAR,885,iss_bs,-0.011331671,0.577674967
PreSMAR,885.8333,iss_bs,-0.002011025,0.573059536
PreSMAR,886.6667,iss_bs,0.007001882,0.568421828
PreSMAR,887.5,iss_bs,0.015574948,0.563904518
PreSMAR,888.3333,iss_bs,0.023586668,0.559646138
PreSMAR,889.1667,iss_bs,0.030928746,0.55577575
PreSMAR,890,iss_bs,0.037508347,0.55240771
PreSMAR,890.8333,iss_bs,0.043249943,0.54963686
PreSMAR,891.6667,iss_bs,0.048096696,0.547534489
PreSMAR,892.5,iss_bs,0.052011359,0.546145411
PreSMAR,893.3333,iss_bs,0.054976681,0.545486402
PreSMAR,894.1667,iss_bs,0.056995288,0.545546147
PreSMAR,895,iss_bs,0.058089073,0.546286697
PreSMAR,895.8333,iss_bs,0.058298098,0.547646296
PreSMAR,896.6667,iss_bs,0.057679044,0.549543303
PreSMAR,897.5,iss_bs,0.056303247,0.551880884
PreSMAR,898.3333,iss_bs,0.05425438,0.55455207
PreSMAR,899.1667,iss_bs,0.051625834,0.557444843
PreSMAR,900,iss_bs,0.048517869,0.560446937
PreSMAR,900.8333,iss_bs,0.045034612,0.563450114
PreSMAR,901.6667,iss_bs,0.041280976,0.566353772
PreSMAR,902.5,iss_bs,0.037359579,0.569067803
PreSMAR,903.3333,iss_bs,0.033367747,0.571514684
PreSMAR,904.1667,iss_bs,0.029394674,0.573630821
PreSMAR,905,iss_bs,0.02551882,0.575367214
PreSMAR,905.8333,iss_bs,0.021805602,0.576689504
PreSMAR,906.6667,iss_bs,0.018305456,0.577577498
PreSMAR,907.5,iss_bs,0.015052304,0.57802425
PreSMAR,908.3333,iss_bs,0.012062488,0.578034784
PreSMAR,909.1667,iss_bs,0.009334181,0.577624547
PreSMAR,910,iss_bs,0.006847306,0.576817678
PreSMAR,910.8333,iss_bs,0.004563968,0.575645159
PreSMAR,911.6667,iss_bs,0.002429392,0.574142942
PreSMAR,912.5,iss_bs,0.000373338,0.572350121
PreSMAR,913.3333,iss_bs,-0.001688019,0.570307219
PreSMAR,914.1667,iss_bs,-0.003849804,0.568054659
PreSMAR,915,iss_bs,-0.0062158,0.565631479
PreSMAR,915.8333,iss_bs,-0.008895509,0.563074331
PreSMAR,916.6667,iss_bs,-0.012000988,0.560416808
PreSMAR,917.5,iss_bs,-0.015643537,0.557689106
PreSMAR,918.3333,iss_bs,-0.019930323,0.554918018
