subject,label,condition,trial,band,angle_rad
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,58,Theta,2.69143400875937
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,1,Alpha,4.442933881844602
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,2,Alpha,0.6591902679589214
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,3,Alpha,4.737389787124025
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,4,Alpha,1.840607817915971
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,5,Alpha,1.8684644949748885
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,6,Alpha,0.27331329319373665
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,7,Alpha,5.4653871729620676
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,8,Alpha,0.5124154077981529
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,9,Alpha,2.763334753035709
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,10,Alpha,1.2817867060617745
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,11,Alpha,0.5766185273599617
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,12,Alpha,3.5219759154425656
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,13,Alpha,5.815339610870269
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,14,Alpha,4.636836086265621
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,15,Alpha,5.540514658833344
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,16,Alpha,1.806101756473514
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,17,Alpha,4.1008463751117
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,18,Alpha,5.087293105705713
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,19,Alpha,2.586722345612826
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,20,Alpha,4.8245053600159356
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,21,Alpha,3.0170562508255134
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,22,Alpha,3.666240221967321
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,23,Alpha,2.599796565875352
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,24,Alpha,3.9539598086786376
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,25,Alpha,3.523459906873031
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,26,Alpha,0.8515716236491897
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,27,Alpha,1.596171914114585
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,28,Alpha,2.879481732425911
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,29,Alpha,4.924544620434384
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,30,Alpha,2.808359897811553
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,31,Alpha,4.046125296275264
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,32,Alpha,0.9169698378049529
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,33,Alpha,2.3603849944935766
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,34,Alpha,3.3639509559868634
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,35,Alpha,4.618433356660336
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,36,Alpha,1.6003808891766376
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,37,Alpha,0.2544246859257821
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,38,Alpha,3.1111704386834247
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,39,Alpha,3.6660390736002997
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,40,Alpha,1.2822991635341132
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,41,Alpha,2.905254524220889
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,42,Alpha,3.871937427722292
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,43,Alpha,3.3451827160735466
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,44,Alpha,5.288365076348292
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,45,Alpha,3.8637865641663893
