subject,label,condition,trial,band,angle_rad
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,27,Theta,3.3130475364725345
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,28,Theta,3.4342208670087846
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,29,Theta,2.537526519763687
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,30,Theta,2.0703043455470267
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,31,Theta,5.267414183890545
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,32,Theta,0.6866475263678342
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,33,Theta,2.6796495884063924
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,34,Theta,5.821776880615507
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,35,Theta,3.4050255722292446
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,36,Theta,5.881884961629313
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,37,Theta,1.3747191161116652
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,38,Theta,1.273892544129975
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,39,Theta,5.606982849116632
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,40,Theta,1.3515789134938379
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,41,Theta,4.645443201817271
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,42,Theta,4.620656905487483
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,43,Theta,1.252424460846937
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,44,Theta,2.6522092760430978
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,45,Theta,2.771619237945505
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,46,Theta,1.7892289464721358
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,47,Theta,5.6307168850381855
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,48,Theta,4.651483473847519
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,49,Theta,6.088921952854383
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,50,Theta,5.3863700027270225
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,51,Theta,1.395644584416589
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,53,Theta,2.2293840715722646
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,54,Theta,4.799033055479146
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,55,Theta,4.800754871221625
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,56,Theta,6.233734893537034
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,57,Theta,3.8732765793768573
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,58,Theta,3.092763920779138
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,59,Theta,0.8839672327790801
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,60,Theta,3.8878513525862757
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,1,Alpha,1.2050456453673968
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,2,Alpha,4.150399327927161
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,3,Alpha,5.099526716959214
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,4,Alpha,1.078012882442412
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,5,Alpha,3.9799937215646306
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,7,Alpha,2.843672367739142
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,8,Alpha,1.0277947388389292
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,9,Alpha,1.3840710643220213
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,10,Alpha,4.938719535922848
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,11,Alpha,3.3265536537928155
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,13,Alpha,5.156693802029623
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,14,Alpha,4.357320504693061
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,15,Alpha,0.03418948371081295
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,17,Alpha,3.285196587731309
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,18,Alpha,1.4133470586168337
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,19,Alpha,0.941084260007162
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,20,Alpha,3.084544699616683
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,21,Alpha,2.752496792468412
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,22,Alpha,3.942500800564027
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,23,Alpha,2.918112552175218
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,24,Alpha,2.4150762806360015
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,25,Alpha,4.5831170726746056
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,26,Alpha,0.5831838318832251
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,27,Alpha,3.0610893230787286
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,28,Alpha,3.1448307617035822
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,29,Alpha,4.668068955853726
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,30,Alpha,1.2473820801323592
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,31,Alpha,5.351328151568286
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,32,Alpha,5.514740345673147
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,33,Alpha,3.6961805359657056
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,34,Alpha,6.209373970758453
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,35,Alpha,3.5154517689285734
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,36,Alpha,0.6815339899606875
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,37,Alpha,2.509675279772712
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,38,Alpha,6.163983074194285
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,39,Alpha,2.480465940169561
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,40,Alpha,1.3744049009508192
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,41,Alpha,2.838366915086949
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,42,Alpha,4.0697764238601355
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,43,Alpha,6.276776964474903
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,44,Alpha,1.959841813955126
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,45,Alpha,2.1655270523137
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,46,Alpha,2.4490619422829414
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,47,Alpha,4.7131702082770435
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,48,Alpha,5.247413747607304
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,49,Alpha,4.019629502078795
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,50,Alpha,5.871068351959378
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,51,Alpha,5.80175452412348
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,53,Alpha,0.9052803141698509
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,54,Alpha,4.287962208394676
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,55,Alpha,5.588608029627217
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,56,Alpha,4.742570920508889
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,57,Alpha,1.8318941253054981
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,58,Alpha,1.636697552524454
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,59,Alpha,3.392715431517087
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,60,Alpha,4.355988408007343
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,1,Beta,0.6124672058780537
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,2,Beta,4.085531053819857
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,3,Beta,0.10407347460686228
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,4,Beta,5.48548575792851
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,5,Beta,3.9431312212718677
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,7,Beta,5.6146849328311745
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,8,Beta,6.035011382419487
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,9,Beta,3.2876493587231588
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,10,Beta,4.161599707695864
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,11,Beta,2.718438101079801
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,13,Beta,4.849269848582533
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,14,Beta,2.9239043647650096
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,15,Beta,5.10293233122247
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,17,Beta,2.0095029110450766
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,18,Beta,4.453705405645163
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,19,Beta,3.7143501274742143
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,20,Beta,4.990315932367993
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,21,Beta,0.7608315363370091
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,22,Beta,2.7830351963521833
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,23,Beta,6.058143273414129
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,24,Beta,3.1476557637098397
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,25,Beta,0.4325478016642268
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,26,Beta,0.508734043569718
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,27,Beta,4.835105441467592
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,28,Beta,4.0681405547171785
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,29,Beta,3.809970347101295
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,30,Beta,1.497543746386594
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,31,Beta,4.476487735366993
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,32,Beta,4.386462389118409
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,33,Beta,4.128080475546053
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,34,Beta,1.5023690259875024
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,35,Beta,1.5565993139540126
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,36,Beta,3.7664762038439172
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,37,Beta,5.264778715443122
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,38,Beta,5.008301291131865
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,39,Beta,1.4390472562458902
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,40,Beta,3.7287208699965433
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,41,Beta,3.731544626619211
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,42,Beta,4.189024738135724
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,43,Beta,5.772111032052874
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,44,Beta,1.936539052273844
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,45,Beta,5.849553030334468
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,46,Beta,2.011233468080434
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,47,Beta,2.7171766090662297
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,48,Beta,4.697775516221188
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,49,Beta,5.332012725472334
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,50,Beta,6.160412859392071
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,51,Beta,5.840224715833581
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,53,Beta,1.5142882379605296
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,54,Beta,5.736222044906787
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,55,Beta,2.1566606626613916
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,56,Beta,3.775505394246403
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,57,Beta,5.155531009492847
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,58,Beta,1.557411005241935
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,59,Beta,4.169081226738562
2,chan83-chan84,Voluntary_OutcomeOnsetReportSound,60,Beta,5.012310540488221
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,2,Delta,2.484266872361992
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,3,Delta,1.4612793755380975
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,4,Delta,0.16627526805758022
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,5,Delta,1.6762567024333457
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,6,Delta,0.875990874583347
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,7,Delta,2.5584223307069163
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,8,Delta,4.589823807686414
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,9,Delta,4.493401272611193
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,10,Delta,0.020225972459425208
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,11,Delta,0.6112107283388151
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,12,Delta,1.8973343472028719
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,13,Delta,4.120055424868834
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,14,Delta,1.6030007599658447
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,15,Delta,3.7760753070988513
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,16,Delta,0.9545003679233096
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,17,Delta,5.825122740705396
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,18,Delta,1.6263434001025139
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,19,Delta,5.289028066601233
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,20,Delta,4.831335609966269
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,21,Delta,0.6701703000119252
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,22,Delta,1.676546077073118
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,23,Delta,3.269356799114978
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,24,Delta,1.8976621973954466
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,25,Delta,5.097031328646132
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,26,Delta,1.6866826901592153
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,27,Delta,3.8888834822470164
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,28,Delta,3.7881894315324667
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,29,Delta,1.2823077453021334
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,30,Delta,4.957256294080473
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,31,Delta,1.4950320284795913
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,32,Delta,2.5179935376176728
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,33,Delta,2.0412745460823736
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,34,Delta,5.968186985251924
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,35,Delta,4.728731675392984
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,36,Delta,1.6242423525879812
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,37,Delta,1.8248817839053497
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,38,Delta,4.054134473317274
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,39,Delta,4.521077365542663
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,40,Delta,4.799004996075172
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,41,Delta,0.7267844439526037
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,42,Delta,4.2889314264815175
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,43,Delta,1.2783950568612688
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,44,Delta,2.507594398973859
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,45,Delta,1.6467859675410348
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,46,Delta,1.4919533957867364
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,47,Delta,2.0751880438128705
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,48,Delta,4.817617172467738
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,49,Delta,1.441572034725025
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,50,Delta,1.2534977757069508
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,51,Delta,4.394168428586164
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,52,Delta,4.791641136250651
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,53,Delta,0.12239073355441407
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,54,Delta,6.1448617774785195
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,55,Delta,1.7065610466130967
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,56,Delta,5.088169876361383
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,57,Delta,5.535267739324414
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,58,Delta,5.240141901942669
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,59,Delta,1.6467778632644363
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,60,Delta,2.1085812702653866
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,2,Theta,2.8065323177152233
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,3,Theta,5.547763300696573
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,4,Theta,0.07560071849534764
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,5,Theta,3.64242905702585
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,6,Theta,5.0132063246059815
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,7,Theta,1.5798966790747435
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,8,Theta,4.552787004190002
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,9,Theta,2.9920289586072544
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,10,Theta,6.267038632289987
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,11,Theta,6.146960373341437
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,12,Theta,1.5896937808376896
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,13,Theta,4.996548831554225
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,14,Theta,1.3835180382328622
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,15,Theta,3.9148146340759813
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,16,Theta,0.4472557337099106
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,17,Theta,4.492900689757234
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,18,Theta,1.4988347025489268
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,19,Theta,4.332711178861629
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,20,Theta,5.277528781527304
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,21,Theta,0.9424078985217803
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,22,Theta,2.6286834608478764
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,23,Theta,3.071484436159707
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,24,Theta,2.8467403511923037
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,25,Theta,6.0429592577914
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,26,Theta,3.1039693857099255
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,27,Theta,4.251044212750118
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,28,Theta,3.45350769212551
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,29,Theta,1.3719807847078755
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,30,Theta,4.733515463169159
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,31,Theta,2.8867020128539114
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,32,Theta,1.7485652448432194
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,33,Theta,1.3532838080431038
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,34,Theta,4.998614166159187
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,35,Theta,5.2067580526558555
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,36,Theta,1.4978285369692284
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,37,Theta,1.7893822608546015
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,38,Theta,3.068964650095317
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,39,Theta,4.603318458341727
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,40,Theta,5.7482232838585885
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,41,Theta,0.9410351221800386
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,42,Theta,3.715407321995692
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,43,Theta,4.91488764551923
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,44,Theta,3.3860379005031476
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,45,Theta,0.35347556370444055
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,46,Theta,0.33245091684938144
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,47,Theta,1.3129553783605494
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,48,Theta,5.378187835859884
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,49,Theta,4.890666018671923
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,50,Theta,1.7418115736432578
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,51,Theta,4.314898534199599
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,52,Theta,4.807749987507258
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,53,Theta,0.9138885026060521
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,54,Theta,0.10871995926523736
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,55,Theta,1.3131382374199017
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,56,Theta,5.191113819114677
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,57,Theta,0.10151660028744805
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,58,Theta,5.378660957914172
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,59,Theta,5.440709546948586
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,60,Theta,1.8686501299546445
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,2,Alpha,6.108700107069158
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,3,Alpha,0.4044095786127442
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,4,Alpha,3.586221779009227
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,5,Alpha,2.307478519549098
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,6,Alpha,0.32640808424946965
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,7,Alpha,2.5501111512519015
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,8,Alpha,4.991636497439732
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,9,Alpha,3.3590899833388312
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,10,Alpha,5.49918274536723
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,11,Alpha,5.42612199853889
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,12,Alpha,2.0220754495860866
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,13,Alpha,0.6649877427494049
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,14,Alpha,3.0562082868494644
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,15,Alpha,5.26928218314014
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,16,Alpha,0.056876952476266354
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,17,Alpha,4.024775367806865
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,18,Alpha,1.8828131401329198
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,19,Alpha,3.0284312607414274
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,20,Alpha,5.852011422112654
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,21,Alpha,2.181908456599839
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,22,Alpha,1.8346299847791339
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,23,Alpha,2.716038426915933
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,24,Alpha,3.964789759712342
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,25,Alpha,0.13083085673428452
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,26,Alpha,3.3716357884845283
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,27,Alpha,0.25267717275336865
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,28,Alpha,1.2001874860995285
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,29,Alpha,1.6423097496391674
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,30,Alpha,5.371988324954423
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,31,Alpha,1.9671877030797131
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,32,Alpha,1.9252433283938837
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,33,Alpha,0.04228923973366236
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,34,Alpha,4.007540533198843
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,35,Alpha,5.96318885141578
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,36,Alpha,4.437692212532651
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,37,Alpha,5.661478589944389
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,38,Alpha,4.97955852582045
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,39,Alpha,3.5524411227681463
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,40,Alpha,1.5101328587594545
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,41,Alpha,2.2010248449927787
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,42,Alpha,2.930719490735726
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,43,Alpha,4.633076089605658
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,44,Alpha,2.7322752162229094
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,45,Alpha,4.34089859810277
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,46,Alpha,5.6055795061409945
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,47,Alpha,1.1629864988194223
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,48,Alpha,2.3779464932399583
4,chan10-chan11,Involuntary_OutcomeOnsetReportSound,49,Alpha,4.521212304228664
