subject,label,condition,trial,meanAmplitude,Alpha_bandPower,Beta_bandPower,Delta_bandPower,Gamma_bandPower,Theta_bandPower,Alpha_bandITPC,Beta_bandITPC,Delta_bandITPC,Gamma_bandITPC,Theta_bandITPC
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,2,15.253055830277505,916.0554335624992,1070.9584728500627,2515.1640415529723,170.63418104197214,8881.371030134747,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,3,-16.803502235543256,3395.1118969941535,1298.871853589856,15561.407256632128,254.99613883650585,6077.613060657269,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,4,-21.617381449881506,12078.961889823631,2667.362026452466,10919.042815956978,416.89234430461926,16459.626359904298,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,5,0.1525590830477954,2695.492393814073,1114.8743600315322,25875.9652484578,896.7590435840681,17399.038305868857,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,6,-23.070953311871182,21769.875015015183,25977.19886113351,120521.45020872977,1883.5452504925238,56024.99691880304,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,7,-13.222166957713647,1128.5734932119262,604.9662893795763,39629.29739938806,200.78242479839375,4158.006949683382,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,8,-35.360277669976824,3982.1612548410358,1718.4259267486048,102996.32468664544,283.09964431470763,17558.85230253978,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,9,-40.64970688944414,3229.3041892114215,1344.1106396907562,84625.25499822716,254.09756964965644,12040.035299566338,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,10,3.6394505920026896,4111.19772629032,880.1306683215649,43672.6876265872,140.25901373004774,25704.435624731836,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,11,-18.953804717209277,13377.143655329892,1917.702397076408,17679.79042346666,326.3154289506255,15591.542825657774,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,12,-66.75310801280969,9413.361412950884,2215.954997984205,35971.8249388222,148.6282179375458,10876.89870410283,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
