subject,condition,trial,meanAmplitude,Alpha_bandPower,Beta_bandPower,Delta_bandPower,Theta_bandPower,Alpha_bandITPC,Beta_bandITPC,Delta_bandITPC,Theta_bandITPC
2,ia_a,1,-0.17199443159373748,8.17096664607147,2.2657503159805046,15.429384900184118,48.844721193803565,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,2,0.02515134711181067,1.9047648212733082,2.7619123936831316,27.00226706232203,8.040338944150248,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,3,-0.2155200917151244,1.7430450347833262,8.620625922859542,27.398388733956793,24.102862970792195,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,4,-0.1474405928267589,12.775501060327493,1.5200683805317812,2.0608694663648164,26.92395434653808,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,5,0.07156095659170657,1.4892266821410165,1.3785559631316842,27.007051189550165,8.942624212587145,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,6,-0.03304015880786326,5.41034972092412,4.2559686966186545,5.015474760419465,3.1923149511161113,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,7,0.1948072010463643,3.9071301638302596,4.847672191089668,0.5222922035368703,3.2954811041308343,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,8,0.21874894514991963,2.712674483137026,15.909204941335448,4.918785729941374,1.0878925908158437,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,9,-0.9101950113600306,10.696167604512837,12.844454366769504,10.409515855688863,12.371732679510012,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,10,-0.5809462323549293,5.999040854271058,4.253364481904527,75.05019232933252,13.506442855989322,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,11,0.020631908299475143,3.9094653186411836,5.4078806621112845,9.209875244838843,7.802098265844891,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,12,-0.5208202517543503,18.00712443828151,18.39836527515232,366.7568434939901,81.56524341312827,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,13,-0.20672123817304064,4.026129114729501,9.628303822418225,13.35817449066123,24.638675157632214,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,14,-0.42802105853145705,12.48893677066078,6.413160830689471,6.435669078407563,35.522892545983595,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,15,-0.0679679890414241,2.0815497664735156,6.890940073367365,7.66036445689911,1.9333252518119106,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,16,0.16612046292915392,3.320086912838735,8.197659501058455,1.3061570994551952,7.459729734297653,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,17,-0.8518822677406775,19.420751463258696,11.295837398730136,21.299444587877964,10.008098103268713,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,18,-0.5321973858646039,14.403013820117458,4.50631823170564,32.171188025854896,11.44481261603756,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,19,0.2489568952744164,1.8804042143461221,1.8136924123687872,43.27259810075325,4.8513849647248275,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,20,0.286888823335904,2.3197585344444924,5.290906651163086,32.20184007083194,12.359416473543238,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,21,-0.05728816386513096,0.7701969140609489,1.3328896272219104,1.0165705181325873,0.2824092531704648,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,22,-0.5636759201956629,4.756599782438395,17.263734253870425,24.941182941188686,22.3543178509532,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,23,0.3985515619739967,4.208041800106625,3.262938626960924,8.139895215212308,11.034294200091843,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,24,0.22077360263417242,4.926336725904828,13.37881158942343,29.537859668398045,27.68943645408222,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,25,-0.32039780444213384,13.051836854316523,7.182907997879837,3.8472777526211828,6.719165765158315,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,26,-0.07916410980884174,7.907299300830903,7.139959343683615,14.306870866909987,8.099026426481043,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,27,0.23719102413118928,12.726682921222253,7.118075275785069,8.932678979097826,35.25819912587396,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,28,-0.6371543584314133,15.339849257566206,3.9987348285151247,82.99145787388235,26.61032370154358,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,29,0.2221511910919859,0.850140962268698,8.242391534876127,16.5206826605226,5.566739505545684,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,30,-0.46701160336369246,3.61478945029884,7.7328282110740565,41.8136363223949,17.526744369758944,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,31,-0.22827653396648268,6.358985275365094,40.66110784960863,91.93596079469302,31.138915309259176,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,32,0.4094714211344757,12.551853605373989,4.341122756002445,1.0157070589836632,5.264174826727962,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,33,-0.9935543534764238,17.773179018095586,2.3129463060934046,9.989830273480543,6.904817049721779,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,34,0.3176934549233241,1.335900252163877,4.368798235784768,10.464061115666889,1.038858231543106,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,35,0.3096809432078799,1.2407227172317683,3.0052129206075513,0.21033982426933479,0.9344496105433181,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,36,-0.08600125061670486,6.235693790777463,5.676501401388911,14.624103049813337,10.000909865268284,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,37,0.43666555344333763,18.55828902458725,30.546291510499,32.13354541942065,66.9710112675843,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,38,0.11461739517062254,0.8234621569165266,12.312859821778483,72.69727544732768,19.653671057621033,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,39,-0.7143801625942651,5.748736539789779,2.6135986366395527,100.84643789438142,63.12225311089017,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,40,-0.16973991037210898,9.995517052021253,4.671813198675783,45.748137188627304,15.628591887060491,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,41,0.1728233424344227,21.706428949709924,20.589027243423047,117.4443496522405,14.387724932930483,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,42,0.17781948556466604,8.364150764357943,4.320996766789237,7.133099321916069,28.24761040480521,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,43,-0.44234306197824247,5.5836575332308085,1.4266429444284967,7.723939645685473,25.575169245403966,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,44,-0.0430359108244321,8.668170042630281,1.2560529468199157,4.318951520104718,14.020721224447811,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,45,-0.005160191026052801,1.4085641033157996,5.943942285351716,4.633154872206372,5.72088568076102,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,46,0.12948978699980832,17.961193754833413,7.984292517210963,20.07548222354579,10.504005067243218,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,47,-0.32227020668402956,5.240841447934054,3.7981830116367328,20.880639340594918,13.59129717439407,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,48,-0.19031234328832072,5.660695344665844,3.255264562660982,95.24729632743667,22.64936177002592,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,49,-1.938408010421477,4.472338660526694,21.441896892797395,69.59878770590126,17.27767893863683,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,51,1.3202692235178703,2.9031626164804094,2.7491771928645177,11.143627274112147,16.57857051438645,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,52,-0.3305513089771672,5.255325317504932,2.6869335272244426,18.30443629386254,7.657496085393456,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,54,-0.047343637526748035,12.67681759151981,2.944771493425908,3.967446488133295,4.426114241116307,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,55,-0.18696484923069207,1.2780470430246902,4.252181940662946,3.4755955619927916,3.8372739282679165,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,56,0.033761893639051015,7.615383064258422,4.5983331195384265,52.7969493758469,26.151513739716474,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,57,0.021769577729671693,2.78263412234089,1.0710926321403291,1.595948079597347,3.4054045879419514,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,58,0.7260440768045894,11.684764659769515,1.0700433314823965,22.509561434144064,13.457966954122293,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,59,0.5076672730511471,31.630115797977044,6.526612000181055,7.493526178196034,56.86791295483993,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,ia_a,60,-0.2849737899014454,2.01706583304331,7.9466465022815616,8.656792633899574,2.5884657808487477,0.09773269115762132,0.1506402734518202,0.24750874444325838,0.13300893451953288
2,va_a,1,-0.0700491739013673,9.423014182841992,1.6546431081242439,13.459881205416831,19.627210426911176,0.0854609161885582,0.10673127145832637,0.3525479137817699,0.23246175495603813
2,va_a,2,0.0885610539593941,3.58681224264447,0.8657166966295187,11.747123354535615,7.681048621405262,0.0854609161885582,0.10673127145832637,0.3525479137817699,0.23246175495603813
2,va_a,3,0.3266805169812976,9.9672225151452,15.357664019332816,4.216790352863833,15.509609563384558,0.0854609161885582,0.10673127145832637,0.3525479137817699,0.23246175495603813
2,va_a,4,0.2267807178634737,7.4086979134824675,3.815270476519981,31.231053115571633,5.726648036156925,0.0854609161885582,0.10673127145832637,0.3525479137817699,0.23246175495603813
2,va_a,5,0.7718667019180545,1.388575072153456,12.866436295276133,11.389855992960651,2.359225555295991,0.0854609161885582,0.10673127145832637,0.3525479137817699,0.23246175495603813
2,va_a,6,0.5979208440058545,3.120486992735313,6.994097810345914,46.493152597855676,16.815331445172635,0.0854609161885582,0.10673127145832637,0.3525479137817699,0.23246175495603813
