subject,condition,trial,meanAmplitude,Alpha_bandPower,Beta_bandPower,Delta_bandPower,Theta_bandPower,Alpha_bandITPC,Beta_bandITPC,Delta_bandITPC,Theta_bandITPC
2,ia_a,1,-0.04424545439695305,17.893833378425846,16.404719697736407,34.4398776947019,81.1458052198359,0.14733859339820848,0.07978656652683985,0.4791132618105948,0.36125770367332544
2,ia_a,2,0.004413461137231379,2.612333055331559,3.792734618619732,135.22055859207686,53.36065169878439,0.14733859339820848,0.07978656652683985,0.4791132618105948,0.36125770367332544
2,ia_a,3,-0.11755625130857507,8.635510130411028,7.372094704613818,37.859524428056105,13.78999450570926,0.14733859339820848,0.07978656652683985,0.4791132618105948,0.36125770367332544
2,ia_a,4,-0.9176284721641689,0.8023012644497739,3.9027663030089363,33.693321525221215,9.967153068905915,0.14733859339820848,0.07978656652683985,0.4791132618105948,0.36125770367332544
2,ia_a,5,0.239987719151261,80.28692320301425,7.095557089319494,22.132125789747434,100.81986294816686,0.14733859339820848,0.07978656652683985,0.4791132618105948,0.36125770367332544
2,ia_a,6,0.3142093536512501,3.857798325933003,3.7011398076222535,9.163838932381998,3.6634256039172954,0.14733859339820848,0.07978656652683985,0.4791132618105948,0.36125770367332544
2,ia_a,7,0.22233183401833528,1.255349300345964,3.6680256020331297,3.1571281447545645,13.07874254513649,0.14733859339820848,0.07978656652683985,0.4791132618105948,0.36125770367332544
2,ia_a,8,0.2655119633324475,6.678113752345659,16.784600732031812,38.59392881503588,10.009852264350679,0.14733859339820848,0.07978656652683985,0.4791132618105948,0.36125770367332544
2,ia_a,9,-0.11822343130175104,20.28173436145669,8.661055399414902,59.30636327305399,8.706786839630645,0.14733859339820848,0.07978656652683985,0.4791132618105948,0.36125770367332544
2,ia_a,10,0.6821921995424587,7.948267084898527,1.2712406478310125,5.174170670380141,11.858259752555135,0.14733859339820848,0.07978656652683985,0.4791132618105948,0.36125770367332544
2,ia_a,11,0.3567441354148962,2.2568799342094863,3.7833042066727516,14.565931375765885,17.48362673542478,0.14733859339820848,0.07978656652683985,0.4791132618105948,0.36125770367332544
2,ia_a,12,-0.27758600011008483,62.63497691955361,10.45360230923888,101.22219875454431,129.03784511904863,0.14733859339820848,0.07978656652683985,0.4791132618105948,0.36125770367332544
2,ia_a,13,-0.06330463331144183,8.95802164376098,6.053084716801678,2.2291496101159254,7.226425475823821,0.14733859339820848,0.07978656652683985,0.4791132618105948,0.36125770367332544
2,ia_a,14,-0.5846665198216261,53.02097976862499,3.7910451796247626,2.1242303964329476,18.34003783922632,0.14733859339820848,0.07978656652683985,0.4791132618105948,0.36125770367332544
2,ia_a,15,0.2547444548243455,8.515650088079699,4.533944451807783,39.85354896555677,29.035548458691448,0.14733859339820848,0.07978656652683985,0.4791132618105948,0.36125770367332544
2,ia_a,16,-0.1512397327796525,5.368227811668071,4.717448996346372,9.134306217765353,4.913205858118573,0.14733859339820848,0.07978656652683985,0.4791132618105948,0.36125770367332544
2,ia_a,17,-0.5051669642092173,10.118239097802059,6.287269164006152,18.11296149131362,11.466873363356656,0.14733859339820848,0.07978656652683985,0.4791132618105948,0.36125770367332544
2,ia_a,18,0.3707764616111147,0.8021328534402773,1.5616236911471608,4.129130612479043,2.124733812332998,0.14733859339820848,0.07978656652683985,0.4791132618105948,0.36125770367332544
